Scaffold	Length	GC	Depth	AltAllels
Contig_1_1728.95_Circ 	 23063.0 	 0.34917400164766077 	 1728.95 	 0
Contig_2_342.933 	 51147.0 	 0.32265822042348524 	 342.933 	 0
Contig_3_493.36 	 37806.0 	 0.32809606940697245 	 493.36 	 0
Contig_4_293.57 	 79324.0 	 0.3312490545106147 	 293.57 	 0
Contig_5_573.013 	 27659.0 	 0.3397447485447775 	 573.013 	 0
Contig_6_251.726 	 66373.0 	 0.3309327588025251 	 251.726 	 0
Contig_7_641.781 	 16415.0 	 0.3443192202254036 	 641.781 	 0
Contig_8_2874 	 3081.0 	 0.48945147679324896 	 2874.0 	 0
Contig_9_374.538 	 4078.0 	 0.3182932810201079 	 374.538 	 0
Contig_10_313.374 	 790.0 	 0.49240506329113926 	 313.374 	 0
Contig_11_552.024 	 12006.0 	 0.3296684990837914 	 552.024 	 0
Contig_12_3912.21 	 47745.0 	 0.31565608964289454 	 3912.21 	 0
Contig_13_263.71 	 431.0 	 0.5081206496519721 	 263.71 	 0
Contig_14_651.269 	 24348.0 	 0.34421718416297026 	 651.269 	 0
Contig_15_813.439 	 1472.0 	 0.39402173913043476 	 813.439 	 0
Contig_16_616.053 	 34868.0 	 0.32855340139956407 	 616.053 	 0
Contig_17_549.199 	 23542.0 	 0.3612267436921247 	 549.199 	 0
Contig_18_250.249 	 51417.0 	 0.3192134897018496 	 250.249 	 0
Contig_19_588.886 	 8263.0 	 0.30969381580539757 	 588.886 	 0
Contig_20_515.372 	 248.0 	 0.3185483870967742 	 515.372 	 0
Contig_21_349.385 	 27624.0 	 0.3052780191138141 	 349.385 	 0
Contig_22_223.867 	 11390.0 	 0.3402985074626866 	 223.867 	 0
Contig_23_1112.36 	 36041.0 	 0.31971920867900444 	 1112.36 	 0
Contig_24_403.738 	 49562.0 	 0.33301723094306124 	 403.738 	 0
Contig_25_499.615 	 70338.0 	 0.31449572066308396 	 499.615 	 0
Contig_26_4563.36 	 1680.0 	 0.3529761904761905 	 4563.36 	 0
Contig_27_226.485 	 43518.0 	 0.3170642033181672 	 226.485 	 0
Contig_28_310.657 	 134963.0 	 0.3149455776768448 	 310.657 	 0
Contig_29_579.07 	 6852.0 	 0.3279334500875657 	 579.07 	 0
Contig_30_658.906 	 23370.0 	 0.33380402225074884 	 658.906 	 0
Contig_31_794.274 	 291.0 	 0.4879725085910653 	 794.274 	 0
Contig_32_273.354 	 19563.0 	 0.3242856412615652 	 273.354 	 0
Contig_33_325.449 	 13318.0 	 0.3329328728037243 	 325.449 	 0
Contig_34_263.998 	 4675.0 	 0.30224598930481283 	 263.998 	 0
Contig_35_587.824 	 18067.0 	 0.31859190789837827 	 587.824 	 0
Contig_36_307.221 	 31076.0 	 0.3258784914403398 	 307.221 	 0
Contig_37_555.376 	 28004.0 	 0.3495929152978146 	 555.376 	 0
Contig_38_369.641 	 53804.0 	 0.3253475578023939 	 369.641 	 0
Contig_39_341.7 	 25705.0 	 0.320287881735071 	 341.7 	 0
Contig_40_1285.3 	 3507.0 	 0.3498716852010265 	 1285.3 	 0
Contig_41_514.853 	 9910.0 	 0.33975782038345104 	 514.853 	 0
Contig_42_375.695 	 8236.0 	 0.3218795531811559 	 375.695 	 0
Contig_43_321.504 	 54609.0 	 0.3259902213920782 	 321.504 	 0
Contig_44_664.342 	 69852.0 	 0.3370698047300006 	 664.342 	 0
Contig_45_16963 	 613.0 	 0.28874388254486133 	 16963.0 	 0
Contig_46_446.925 	 100704.0 	 0.341843422306959 	 446.925 	 0
Contig_47_1327.52 	 16766.0 	 0.3869736371227484 	 1327.52 	 0
Contig_48_376.935 	 61334.0 	 0.3170345974500277 	 376.935 	 0
Contig_49_345.552 	 187600.0 	 0.32143390191897653 	 345.552 	 0
Contig_50_270.211 	 30173.0 	 0.3181321048619627 	 270.211 	 0
Contig_51_350.501 	 7480.0 	 0.32085561497326204 	 350.501 	 0
Contig_52_660.1 	 4105.0 	 0.3415347137637028 	 660.1 	 0
Contig_53_395.406 	 36568.0 	 0.3049934368847079 	 395.406 	 0
Contig_54_226.82 	 17374.0 	 0.3097156670887533 	 226.82 	 0
Contig_55_2734.69 	 1571.0 	 0.5136855506047103 	 2734.69 	 0
Contig_56_347.329 	 2404.0 	 0.3410981697171381 	 347.329 	 0
Contig_57_653.83 	 6264.0 	 0.34514687100894 	 653.83 	 0
Contig_58_356.86 	 7608.0 	 0.31269716088328076 	 356.86 	 0
Contig_59_545.8 	 9954.0 	 0.3291139240506329 	 545.8 	 0
Contig_60_980.602 	 1524.0 	 0.3156167979002625 	 980.602 	 0
Contig_61_631.691 	 18833.0 	 0.3319704773535815 	 631.691 	 0
Contig_62_320.869 	 4562.0 	 0.32091188075405525 	 320.869 	 0
Contig_63_690.23 	 14655.0 	 0.3462981917434323 	 690.23 	 3
Contig_64_654.839 	 1180.0 	 0.2805084745762712 	 654.839 	 0
Contig_65_335.821 	 30183.0 	 0.3229632574628102 	 335.821 	 0
Contig_66_569.863 	 15707.0 	 0.3227860189724327 	 569.863 	 0
Contig_67_602.081 	 62854.0 	 0.3270436249085181 	 602.081 	 0
Contig_68_423.166 	 4812.0 	 0.3389443059019119 	 423.166 	 0
Contig_69_413.107 	 40589.0 	 0.3156520239473749 	 413.107 	 0
Contig_70_1432.82 	 233.0 	 0.4721030042918455 	 1432.82 	 0
Contig_71_534.203 	 14250.0 	 0.3373333333333333 	 534.203 	 0
Contig_72_612.954 	 358.0 	 0.25977653631284914 	 612.954 	 0
Contig_73_441.617 	 55007.0 	 0.3219953824058756 	 441.617 	 0
