Scaffold	Length	GC	Depth	AltAllels
Contig_1_10308.3_Circ 	 843.0 	 0.4697508896797153 	 10308.3 	 0
Contig_2_387.168 	 78458.0 	 0.530831782609804 	 387.168 	 15
Contig_3_455.455 	 4835.0 	 0.38945191313340227 	 455.455 	 0
Contig_4_573.791 	 3600.0 	 0.5488888888888889 	 573.791 	 0
Contig_5_1917.21 	 2974.0 	 0.51546738399462 	 1917.21 	 3
Contig_6_507.673 	 2558.0 	 0.3455824863174355 	 507.673 	 7
Contig_7_344.413 	 393.0 	 0.42493638676844786 	 344.413 	 0
Contig_8_395.068 	 116253.0 	 0.52439937033883 	 395.068 	 0
Contig_9_440.782 	 10072.0 	 0.5418983320095314 	 440.782 	 0
Contig_10_641.823 	 5666.0 	 0.41246028944581714 	 641.823 	 5
Contig_11_406.803 	 61472.0 	 0.5467855283706403 	 406.803 	 0
Contig_12_354.119 	 7293.0 	 0.4071027012203483 	 354.119 	 0
Contig_13_409.479 	 25192.0 	 0.5457684979358527 	 409.479 	 0
Contig_14_415.878 	 3627.0 	 0.4121863799283154 	 415.878 	 0
Contig_15_411.544 	 4732.0 	 0.4139898562975486 	 411.544 	 0
Contig_16_356.887 	 4475.0 	 0.5211173184357542 	 356.887 	 1
Contig_17_429.818 	 1585.0 	 0.48580441640378547 	 429.818 	 0
Contig_18_385.727 	 9707.0 	 0.5525909137735655 	 385.727 	 0
Contig_19_436.174 	 9060.0 	 0.4044150110375276 	 436.174 	 3
Contig_20_408.094 	 1847.0 	 0.4390904168922577 	 408.094 	 0
Contig_21_380.099 	 40233.0 	 0.5086620435960529 	 380.099 	 0
Contig_22_1479.3 	 1311.0 	 0.4691075514874142 	 1479.3 	 3
Contig_23_318.238 	 21610.0 	 0.4905599259602036 	 318.238 	 0
Contig_24_701.86 	 496.0 	 0.4838709677419355 	 701.86 	 0
Contig_25_383.837 	 8477.0 	 0.49970508434587707 	 383.837 	 0
Contig_26_394.155 	 25199.0 	 0.5025596253819596 	 394.155 	 0
Contig_27_420.763 	 312.0 	 0.4391025641025641 	 420.763 	 9
Contig_28_2471.91 	 640.0 	 0.4921875 	 2471.91 	 1
Contig_29_672.805 	 2133.0 	 0.34458509142053445 	 672.805 	 0
Contig_30_514.828 	 3661.0 	 0.4569789674952199 	 514.828 	 16
Contig_31_410.336 	 4479.0 	 0.4137084170573789 	 410.336 	 2
Contig_32_362.419 	 37360.0 	 0.5194057815845824 	 362.419 	 0
Contig_33_1930.2 	 1323.0 	 0.41647770219198793 	 1930.2 	 0
Contig_34_817.007 	 691.0 	 0.45296671490593343 	 817.007 	 0
Contig_35_514.381 	 4205.0 	 0.48109393579072535 	 514.381 	 0
