Scaffold	Length	GC	Depth	AltAllels
Contig_1_192.292 	 92398.0 	 0.5139938093898136 	 192.292 	 0
Contig_2_327.489 	 383.0 	 0.5117493472584856 	 327.489 	 16
Contig_3_237.947 	 312762.0 	 0.5379905487239498 	 237.947 	 11
Contig_4_230.195 	 112795.0 	 0.5270357728622722 	 230.195 	 10
Contig_5_360.228 	 506.0 	 0.6324110671936759 	 360.228 	 0
Contig_6_142.633 	 477.0 	 0.5031446540880503 	 142.633 	 0
Contig_7_244.644 	 27357.0 	 0.5335014804254853 	 244.644 	 6
Contig_8_240.762 	 280394.0 	 0.5391306518684422 	 240.762 	 0
Contig_9_189.75 	 256912.0 	 0.5080611259886654 	 189.75 	 0
Contig_10_220.838 	 11579.0 	 0.5427066240607997 	 220.838 	 4
Contig_11_53.7517 	 829.0 	 0.3751507840772014 	 53.7517 	 0
Contig_12_242.669 	 260004.0 	 0.5383647943877786 	 242.669 	 0
Contig_13_207.737 	 81480.0 	 0.5177712322042219 	 207.737 	 1
Contig_14_121.281 	 332.0 	 0.5963855421686747 	 121.281 	 0
Contig_15_1326.46 	 1457.0 	 0.5573095401509952 	 1326.46 	 0
Contig_16_233.577 	 14421.0 	 0.5067609735801956 	 233.577 	 0
Contig_17_217.82 	 323796.0 	 0.5269830387033811 	 217.82 	 0
Contig_18_219.392 	 83986.0 	 0.5239206534422404 	 219.392 	 0
Contig_19_240.712 	 34518.0 	 0.5403267860246828 	 240.712 	 0
Contig_20_285.28 	 837.0 	 0.6296296296296297 	 285.28 	 0
Contig_21_1245.73 	 2999.0 	 0.5438479493164388 	 1245.73 	 4
Contig_22_208.975 	 39641.0 	 0.5175701924774855 	 208.975 	 0
Contig_23_212.428 	 181512.0 	 0.5291495879060337 	 212.428 	 0
Contig_24_241.963 	 286276.0 	 0.5428362838659196 	 241.963 	 0
Contig_25_189.033 	 132318.0 	 0.5176015356943122 	 189.033 	 0
Contig_26_246.037 	 43099.0 	 0.5276688554258799 	 246.037 	 1
Contig_27_470.93 	 1042.0 	 0.6074856046065259 	 470.93 	 5
Contig_28_206.611 	 81711.0 	 0.5184124536476117 	 206.611 	 6
Contig_29_248.533 	 588.0 	 0.6156462585034014 	 248.533 	 0
Contig_30_223.013 	 37919.0 	 0.5296553179145019 	 223.013 	 5
Contig_31_209.818 	 587.0 	 0.524701873935264 	 209.818 	 0
Contig_32_241.345 	 209856.0 	 0.5246978880756328 	 241.345 	 0
Contig_33_179.681 	 1812.0 	 0.5121412803532008 	 179.681 	 0
Contig_34_214.828 	 98178.0 	 0.5491250585670924 	 214.828 	 0
Contig_35_191.924 	 152621.0 	 0.5177334704922651 	 191.924 	 0
Contig_36_230.716 	 139523.0 	 0.5306078567691348 	 230.716 	 0
Contig_37_197.517 	 509308.0 	 0.5224029467434244 	 197.517 	 0
Contig_38_213.311 	 103949.0 	 0.5342042732493819 	 213.311 	 0
Contig_39_230.968 	 8516.0 	 0.4846171911695632 	 230.968 	 0
Contig_40_178.046 	 50505.0 	 0.5030987030987031 	 178.046 	 0
Contig_41_30.8854 	 2520.0 	 0.3416666666666667 	 30.8854 	 0
Contig_42_218.522 	 392324.0 	 0.5213751898940672 	 218.522 	 0
Contig_43_199.25 	 32251.0 	 0.5076741806455614 	 199.25 	 6
