Scaffold	Length	GC	Depth	AltAllels
Contig_1_208.766 	 41543.0 	 0.4582480803023373 	 208.766 	 0
Contig_2_206.845 	 71862.0 	 0.4492360357351591 	 206.845 	 0
Contig_3_220.467 	 49005.0 	 0.45470870319355167 	 220.467 	 0
Contig_4_219.31 	 185179.0 	 0.44924640482992134 	 219.31 	 2
Contig_5_923.235 	 868.0 	 0.39976958525345624 	 923.235 	 0
Contig_6_254.609 	 70850.0 	 0.42725476358503883 	 254.609 	 0
Contig_7_430.222 	 10629.0 	 0.4174428450465707 	 430.222 	 0
Contig_8_296.296 	 14019.0 	 0.412154932591483 	 296.296 	 0
Contig_9_374.63 	 28559.0 	 0.3954970412129276 	 374.63 	 7
Contig_10_224.45 	 2702.0 	 0.4167283493708364 	 224.45 	 0
Contig_11_229.753 	 35405.0 	 0.45606552746787177 	 229.753 	 0
Contig_12_236.828 	 314938.0 	 0.44629736646578055 	 236.828 	 5
Contig_13_205.827 	 31789.0 	 0.46044229135864606 	 205.827 	 0
Contig_14_317.623 	 25052.0 	 0.36116876896056205 	 317.623 	 0
Contig_15_1237.27 	 1072.0 	 0.4123134328358209 	 1237.27 	 1
Contig_16_423.796 	 14829.0 	 0.40245464967293815 	 423.796 	 0
Contig_17_201.002 	 127953.0 	 0.4540964260314334 	 201.002 	 0
Contig_18_252.87 	 562093.0 	 0.4408683260599225 	 252.87 	 5
Contig_19_324.562 	 15576.0 	 0.3900231124807396 	 324.562 	 0
Contig_20_220.212 	 248099.0 	 0.4497357909544174 	 220.212 	 0
Contig_21_410.757 	 380.0 	 0.43157894736842106 	 410.757 	 0
Contig_22_225.995 	 219496.0 	 0.44891934249371285 	 225.995 	 3
Contig_23_197.148 	 193032.0 	 0.4536190890629533 	 197.148 	 0
Contig_24_223.083 	 36599.0 	 0.45957539823492444 	 223.083 	 0
Contig_25_456.57 	 3230.0 	 0.4006191950464396 	 456.57 	 0
Contig_26_1065.8 	 1511.0 	 0.514228987425546 	 1065.8 	 2
Contig_27_223.616 	 48421.0 	 0.4127341442762438 	 223.616 	 0
Contig_28_250.566 	 191892.0 	 0.43698017634919645 	 250.566 	 0
Contig_29_544.612 	 797.0 	 0.410288582183187 	 544.612 	 0
Contig_30_205.942 	 204580.0 	 0.4564278033043308 	 205.942 	 0
Contig_31_229.925 	 13436.0 	 0.46427508186960403 	 229.925 	 0
Contig_32_213.278 	 147481.0 	 0.45030207280937884 	 213.278 	 0
Contig_33_1148.86 	 2966.0 	 0.4983142279163857 	 1148.86 	 0
Contig_34_237.779 	 357276.0 	 0.43980004254413957 	 237.779 	 0
