Scaffold	Length	GC	Depth	AltAllels
Contig_1_187.699 	 269.0 	 0.6431226765799256 	 187.699 	 0
Contig_2_308.549 	 15558.0 	 0.6530402365342589 	 308.549 	 0
Contig_3_361.647 	 77869.0 	 0.6691109427371611 	 361.647 	 0
Contig_4_338.273 	 125675.0 	 0.6658921822160334 	 338.273 	 0
Contig_5_381.157 	 67084.0 	 0.6763907936318645 	 381.157 	 0
Contig_6_821.775 	 533.0 	 0.7073170731707317 	 821.775 	 0
Contig_7_299.722 	 30130.0 	 0.6591769000995685 	 299.722 	 0
Contig_8_135.675 	 2278.0 	 0.5812115891132572 	 135.675 	 0
Contig_9_370.09 	 2386.0 	 0.6739312657166806 	 370.09 	 0
Contig_10_334.48 	 55266.0 	 0.6687837006477763 	 334.48 	 0
Contig_11_302.146 	 43178.0 	 0.6598036036870628 	 302.146 	 0
Contig_12_291.325 	 5245.0 	 0.5931363203050525 	 291.325 	 0
Contig_13_325.864 	 32256.0 	 0.6682477678571429 	 325.864 	 0
Contig_14_362.516 	 152799.0 	 0.6719481148436836 	 362.516 	 0
Contig_15_268.772 	 10962.0 	 0.6542601715015508 	 268.772 	 0
Contig_16_174.558 	 5585.0 	 0.5992837958818263 	 174.558 	 0
Contig_17_395.789 	 41856.0 	 0.6846808103975535 	 395.789 	 0
Contig_18_336.974 	 41763.0 	 0.6609678423484903 	 336.974 	 0
Contig_19_310.038 	 69357.0 	 0.6583041365687674 	 310.038 	 0
Contig_20_148.143 	 1137.0 	 0.5743183817062445 	 148.143 	 0
Contig_21_300.448 	 34745.0 	 0.6534753201899554 	 300.448 	 0
Contig_22_92.2953 	 9580.0 	 0.617223382045929 	 92.2953 	 0
Contig_23_61.0981 	 596.0 	 0.5721476510067114 	 61.0981 	 0
Contig_24_89.6801 	 1095.0 	 0.5689497716894977 	 89.6801 	 0
Contig_25_335.164 	 25296.0 	 0.6632669196710942 	 335.164 	 0
Contig_26_298.337 	 37237.0 	 0.6504551924161452 	 298.337 	 0
Contig_27_396.261 	 72895.0 	 0.6720076822827354 	 396.261 	 0
Contig_28_185.346 	 26562.0 	 0.5854227844288834 	 185.346 	 0
Contig_29_82.2794 	 688.0 	 0.5465116279069767 	 82.2794 	 0
Contig_30_320.309 	 7942.0 	 0.648577184588265 	 320.309 	 0
Contig_31_364.628 	 36664.0 	 0.6819768710451669 	 364.628 	 0
Contig_32_187.725 	 5261.0 	 0.598365329785212 	 187.725 	 0
Contig_33_776.207 	 352.0 	 0.7585227272727273 	 776.207 	 0
Contig_34_99.1148 	 2176.0 	 0.5726102941176471 	 99.1148 	 0
Contig_35_150.988 	 6013.0 	 0.5907201064360552 	 150.988 	 0
Contig_36_380.908 	 40394.0 	 0.6786156359855424 	 380.908 	 0
