Scaffold,Length,GC,Depth,AltAllels
Contig_1_228.613_Circ,8620.0,0.32122969837587007,503.7890951276102,0
Contig_2_108.288,486.0,0.3395061728395062,264.77777777777777,0
Contig_3_95.1152,640.0,0.3375,191.13125,0
Contig_4_85.1525,268579.0,0.3550798833862662,184.16589159986447,0
Contig_5_119.007,1564.0,0.3842710997442455,190.95652173913044,0
Contig_6_117.302,1564.0,0.38107416879795397,185.68158567774935,0
Contig_7_80.6996,314679.0,0.3548918103845506,174.7437070792776,0
Contig_8_92.8996,91626.0,0.36069456267871564,198.81046864427128,0
Contig_9_91.8144,4978.0,0.3453194053836882,193.3704298915227,0
Contig_10_1288.77,1438.0,0.5340751043115438,2691.07719054242,3
Contig_11_83.2653,223285.0,0.36329802718498777,180.30208030096065,4
Contig_12_69.6548,200295.0,0.34161611622856286,149.61732943907737,0
Contig_13_72.7614,12841.0,0.3379020325519819,155.18121641616696,0
Contig_14_65.4784,412218.0,0.32954407619269416,141.38201873765823,0
Contig_15_74.4517,34125.0,0.3384615384615385,154.57854945054945,0
Contig_16_69.5105,3351.0,0.348552670844524,141.91435392420172,0
Contig_17_94.1346,58255.0,0.3899236117071496,203.1133293279547,0
Contig_18_1348,2799.0,0.5180421579135406,2841.4594498035012,4
Contig_19_75.02,759635.0,0.3480961251127186,162.34893995142403,0
Contig_20_86.9532,147854.0,0.3614782149958743,187.85687908342013,0
Contig_21_203.058,472.0,0.4703389830508475,283.96610169491527,0
Contig_22_90.3256,23384.0,0.323255217242559,190.39343140608963,0
Contig_23_160.146,302.0,0.3708609271523179,228.74503311258277,0
Contig_24_67.5698,242959.0,0.34579908544239973,146.01210492305287,0
Contig_25_126.467,855.0,0.29473684210526313,260.4514619883041,2
Contig_26_146.401,430.0,0.3953488372093023,235.17441860465115,0
Contig_27_87.3349,213012.0,0.3541443674534768,188.63993577826602,0
Contig_28_91.8873,1460.0,0.30753424657534245,185.79109589041096,0
Contig_29_91.9165,34479.0,0.3237332869282752,191.7733112909307,0
Contig_30_67.93,54678.0,0.3310472219174074,145.95019934891548,0
Contig_31_71.5017,6869.0,0.34808560197990973,179.6696753530354,4
Contig_32_73.4802,23571.0,0.3421577362012643,155.73679521445845,0
Contig_33_92.2117,342607.0,0.35790570537087685,199.31705131535549,0
Contig_34_176.991,512.0,0.37109375,301.015625,0
Contig_35_93.8887,5773.0,0.37034470812402565,208.50562965529187,7
Contig_36_86.3458,196731.0,0.3670138412349858,186.8413112320885,0
Contig_37_73.0467,16730.0,0.3177525403466826,155.84704124327556,0
Contig_38_113.075,704.0,0.3693181818181818,291.75710227272725,1
Contig_39_75.9873,34450.0,0.32708272859216253,156.013236574746,4
Contig_40_71.8308,119204.0,0.34315123653568674,154.06709506392403,0
Contig_41_78.3357,496.0,0.4415322580645161,121.22379032258064,0
Contig_42_93.1,496.0,0.4435483870967742,143.3951612903226,0
Contig_43_191.204,728.0,0.44642857142857145,328.0796703296703,0
Contig_44_76.2623,4430.0,0.3381489841986456,161.06343115124153,0
Contig_45_157.219,2318.0,0.3671268334771355,322.98619499568593,0
Contig_46_88.8069,227855.0,0.35261899014724274,192.12394724715278,0
Contig_47_79.5183,500105.0,0.35818078203577247,172.1968006718589,0
Contig_48_121.675,344.0,0.5290697674418605,137.47093023255815,0
Contig_49_75.9277,18533.0,0.3342686019532725,155.14908541520532,0
Contig_50_96.4921,15836.0,0.37206365243748424,200.54906542056074,0
Contig_51_75.4726,3328.0,0.3206129807692308,157.2518028846154,0
Contig_52_69.8858,29885.0,0.3294294796720763,150.59477998996152,0
Contig_53_74.9355,245175.0,0.35487712858162535,162.2229795044356,0
Contig_54_74.7668,13914.0,0.3493603564754923,155.99669397728906,0
Contig_55_69.9077,28627.0,0.31375973731093026,149.51786774723163,0
Contig_56_83.9221,107491.0,0.3621512498720823,181.88794410694848,1
Contig_57_80.9436,2560.0,0.33359375,158.22421875,0
Contig_58_91.1904,54337.0,0.33251743747354473,193.5862119734251,0
Contig_59_95.5286,48141.0,0.3621860783947155,205.771795351156,0
Contig_60_91.6124,2403.0,0.3349979192675822,188.43320848938828,0
Contig_61_89.0496,253736.0,0.3655649966894725,193.3873790081029,0
Contig_62_92.9022,86537.0,0.3259068375377006,198.4366455966812,0
Contig_63_79.8147,61907.0,0.360750803624792,175.0613500896506,9
Contig_64_195.626,330.0,0.43636363636363634,289.3636363636364,0
Contig_65_88.7355,8389.0,0.32947907974728813,189.8017642150435,0
Contig_66_154.148,1324.0,0.34818731117824775,287.4509063444109,0
Contig_67_97.8321,14623.0,0.37290569650550504,210.40614101073652,0
Contig_68_50.2627,1587.0,0.5595463137996219,161.5406427221172,0
Contig_69_88.1744,4411.0,0.30423940149625933,183.9809566991612,0
Contig_70_152.874,1013.0,0.5113524185587365,394.94373149062193,4
Contig_71_82.4087,46088.0,0.35421367818087135,177.75466498871722,0
Contig_72_89.7235,12719.0,0.32534004245616793,195.8952747857536,0
Contig_73_157.111,2670.0,0.3445692883895131,324.025468164794,0
Contig_74_146.282,615.0,0.3463414634146341,263.3056910569106,0
Contig_75_72.3747,133681.0,0.34786544086294985,156.4824320584077,0
Contig_76_76.3666,15316.0,0.32861060329067643,157.9874640898407,0
Contig_77_69.1232,51054.0,0.3473185254828221,148.8987934344028,0
Contig_78_67.4579,11802.0,0.31731909845788847,145.83629893238435,0
Contig_79_85.447,24449.0,0.3450856885762199,184.01811935048468,0
