Scaffold	Length	GC	Depth	AltAllels
Contig_1_1471.35_Circ 	 1644.0 	 0.42031630170316303 	 1471.35 	 0
Contig_2_453.093 	 986.0 	 0.4817444219066937 	 453.093 	 0
Contig_3_433.028 	 22734.0 	 0.4529779185361133 	 433.028 	 0
Contig_4_419.82 	 116057.0 	 0.4827024651679778 	 419.82 	 0
Contig_5_452.289 	 53350.0 	 0.49994376757263354 	 452.289 	 0
Contig_6_400.055 	 127388.0 	 0.4672261123496719 	 400.055 	 0
Contig_7_429.092 	 9702.0 	 0.4629973201401773 	 429.092 	 0
Contig_8_423.774 	 100207.0 	 0.4638099134790983 	 423.774 	 7
Contig_9_4243.72 	 1262.0 	 0.554675118858954 	 4243.72 	 0
Contig_10_398.36 	 59187.0 	 0.46743372700086167 	 398.36 	 2
Contig_11_409.359 	 251372.0 	 0.4775830243622997 	 409.359 	 0
Contig_12_450.997 	 214366.0 	 0.4755418303275706 	 450.997 	 0
Contig_13_473.297 	 14152.0 	 0.4718767665347654 	 473.297 	 0
Contig_14_422.983 	 521573.0 	 0.4770511510373428 	 422.983 	 3
Contig_15_422.595 	 30800.0 	 0.4610714285714286 	 422.595 	 0
Contig_16_439.885 	 132228.0 	 0.47849169616117615 	 439.885 	 0
Contig_17_528.633 	 64505.0 	 0.4342454073327649 	 528.633 	 11
Contig_18_400.891 	 8027.0 	 0.46854366513018564 	 400.891 	 0
Contig_19_395.045 	 12860.0 	 0.50800933125972 	 395.045 	 0
Contig_20_411.081 	 34275.0 	 0.45522975929978116 	 411.081 	 0
Contig_21_417.863 	 80499.0 	 0.46529770556155975 	 417.863 	 0
Contig_22_432.163 	 170646.0 	 0.4615578448952803 	 432.163 	 9
Contig_23_1828.26 	 1885.0 	 0.4689655172413793 	 1828.26 	 0
Contig_24_425.45 	 11226.0 	 0.4936753964012115 	 425.45 	 0
Contig_25_445.123 	 42896.0 	 0.4881107795598657 	 445.123 	 0
Contig_26_440.703 	 129297.0 	 0.476430234266843 	 440.703 	 1
Contig_27_397.846 	 84877.0 	 0.4912402653251175 	 397.846 	 0
Contig_28_369.602 	 30939.0 	 0.4095154982384692 	 369.602 	 0
Contig_29_417.29 	 44478.0 	 0.4650838616844283 	 417.29 	 0
Contig_30_404.772 	 162119.0 	 0.49047921588462795 	 404.772 	 0
Contig_31_529.139 	 86027.0 	 0.40268752833412763 	 529.139 	 0
Contig_32_463.221 	 54066.0 	 0.475622387452373 	 463.221 	 0
Contig_33_1173.12 	 1285.0 	 0.4536964980544747 	 1173.12 	 1
Contig_34_884.994 	 1689.0 	 0.4541148608644168 	 884.994 	 0
Contig_35_448.987 	 12673.0 	 0.49648859780635995 	 448.987 	 0
Contig_36_419.079 	 101364.0 	 0.4839883982478987 	 419.079 	 0
Contig_37_445.826 	 186433.0 	 0.47089839245198006 	 445.826 	 8
Contig_38_353.54 	 12379.0 	 0.3114144922853219 	 353.54 	 0
Contig_39_3850.8 	 2765.0 	 0.546112115732369 	 3850.8 	 2
Contig_40_415.224 	 2423.0 	 0.47131654973173753 	 415.224 	 0
Contig_41_456.23 	 41654.0 	 0.48228261391463007 	 456.23 	 0
Contig_42_378.278 	 20158.0 	 0.4233058835201905 	 378.278 	 0
Contig_43_424.234 	 93351.0 	 0.46098060010069525 	 424.234 	 0
Contig_44_860.481 	 1139.0 	 0.4117647058823529 	 860.481 	 0
Contig_45_703.201 	 777.0 	 0.5122265122265123 	 703.201 	 0
Contig_46_396.524 	 57293.0 	 0.48498071317612973 	 396.524 	 0
Contig_47_3471.83 	 1133.0 	 0.4148278905560459 	 3471.83 	 2
