Scaffold	Length	GC	Depth	AltAllels
Contig_1_994.574_Circ 	 5721.0 	 0.5097011012060828 	 994.574 	 0
Contig_2_185.076 	 93618.0 	 0.6599265098592151 	 185.076 	 0
Contig_3_178.891 	 293242.0 	 0.6696312260863041 	 178.891 	 0
Contig_4_182.31 	 4067.0 	 0.6385542168674698 	 182.31 	 0
Contig_5_178.132 	 47707.0 	 0.6677007567023707 	 178.132 	 2
Contig_6_178.298 	 40048.0 	 0.6941420295645225 	 178.298 	 0
Contig_7_251.546 	 6769.0 	 0.6286009750332398 	 251.546 	 0
Contig_8_194.657 	 476.0 	 0.5252100840336135 	 194.657 	 0
Contig_9_183.212 	 22490.0 	 0.6651400622498889 	 183.212 	 0
Contig_10_179.166 	 47707.0 	 0.6820173140210032 	 179.166 	 0
Contig_11_371.89 	 313.0 	 0.5271565495207667 	 371.89 	 0
Contig_12_188.499 	 27393.0 	 0.6315482057459935 	 188.499 	 1
Contig_13_179.618 	 47227.0 	 0.6799712029135876 	 179.618 	 0
Contig_14_416.657 	 330.0 	 0.7363636363636363 	 416.657 	 0
Contig_15_202.275 	 18956.0 	 0.6174298375184638 	 202.275 	 0
Contig_16_2139.14 	 1050.0 	 0.6647619047619048 	 2139.14 	 3
Contig_17_251.95 	 5969.0 	 0.6738147093315463 	 251.95 	 0
Contig_18_380.555 	 3005.0 	 0.6299500831946755 	 380.555 	 2
Contig_19_211.171 	 13214.0 	 0.6689117602542758 	 211.171 	 0
Contig_20_672.222 	 521.0 	 0.6333973128598849 	 672.222 	 0
Contig_21_647.933 	 631.0 	 0.5736925515055468 	 647.933 	 0
Contig_22_196.62 	 14971.0 	 0.639235855988244 	 196.62 	 0
Contig_23_172.306 	 96091.0 	 0.6765982245995983 	 172.306 	 0
Contig_24_571.147 	 348.0 	 0.6379310344827587 	 571.147 	 0
Contig_25_189.365 	 9889.0 	 0.6333299625846901 	 189.365 	 0
Contig_26_208.261 	 233.0 	 0.5236051502145923 	 208.261 	 0
Contig_27_175.006 	 47299.0 	 0.6867587052580393 	 175.006 	 0
Contig_28_391.568 	 652.0 	 0.6180981595092024 	 391.568 	 0
Contig_29_180.174 	 90106.0 	 0.6811755044059219 	 180.174 	 0
Contig_30_187.239 	 18950.0 	 0.664221635883905 	 187.239 	 0
Contig_31_176.523 	 28148.0 	 0.6752522381696746 	 176.523 	 0
Contig_32_244.616 	 983.0 	 0.5666327568667345 	 244.616 	 0
Contig_33_180.103 	 29807.0 	 0.6148555708390646 	 180.103 	 0
Contig_34_197.452 	 5266.0 	 0.6133687808583365 	 197.452 	 0
Contig_35_288.282 	 1777.0 	 0.7129994372537986 	 288.282 	 1
Contig_36_185.614 	 6881.0 	 0.5287022235140241 	 185.614 	 0
Contig_37_184.98 	 11326.0 	 0.6146918594384602 	 184.98 	 0
Contig_38_220.918 	 368.0 	 0.5652173913043478 	 220.918 	 0
Contig_39_1860.25 	 1608.0 	 0.6231343283582089 	 1860.25 	 0
Contig_40_227.941 	 1469.0 	 0.3880190605854323 	 227.941 	 0
Contig_41_175.319 	 13971.0 	 0.695011094409849 	 175.319 	 0
Contig_42_182.765 	 15171.0 	 0.6217783929866192 	 182.765 	 0
Contig_43_251.373 	 1080.0 	 0.6657407407407407 	 251.373 	 0
Contig_44_190.269 	 60545.0 	 0.6122553472623669 	 190.269 	 0
Contig_45_3466.68 	 2067.0 	 0.6782776971456217 	 3466.68 	 0
Contig_46_792.012 	 5311.0 	 0.5562041046883826 	 792.012 	 1
Contig_47_183.376 	 64588.0 	 0.6122189880473153 	 183.376 	 0
Contig_48_180.525 	 8919.0 	 0.6594909743244758 	 180.525 	 0
Contig_49_385.843 	 682.0 	 0.7038123167155426 	 385.843 	 0
Contig_50_182.855 	 23410.0 	 0.6123878684322939 	 182.855 	 0
Contig_51_225.035 	 2522.0 	 0.6375892149088025 	 225.035 	 0
Contig_52_181.949 	 415049.0 	 0.6755708362145193 	 181.949 	 0
Contig_53_258.839 	 45973.0 	 0.644748004263372 	 258.839 	 0
Contig_54_424.96 	 902.0 	 0.6674057649667405 	 424.96 	 0
Contig_55_176.777 	 39582.0 	 0.6657066343287353 	 176.777 	 0
Contig_56_179.329 	 200004.0 	 0.6831363372732545 	 179.329 	 0
Contig_57_184.956 	 1171.0 	 0.5602049530315969 	 184.956 	 0
Contig_58_170.63 	 19776.0 	 0.694629854368932 	 170.63 	 0
Contig_59_180.024 	 16584.0 	 0.670767004341534 	 180.024 	 0
Contig_60_197.659 	 2383.0 	 0.6533780948384389 	 197.659 	 0
Contig_61_239.365 	 1568.0 	 0.6766581632653061 	 239.365 	 1
Contig_62_178.376 	 321.0 	 0.5763239875389408 	 178.376 	 0
Contig_63_258.729 	 21722.0 	 0.6170702513580701 	 258.729 	 0
Contig_64_377.498 	 2412.0 	 0.6480099502487562 	 377.498 	 0
Contig_65_189.67 	 55361.0 	 0.6667328986109355 	 189.67 	 0
Contig_66_366.773 	 2463.0 	 0.4766544863987008 	 366.773 	 3
Contig_67_260.316 	 37486.0 	 0.6346902843728325 	 260.316 	 0
Contig_68_184.264 	 146353.0 	 0.6722786686982842 	 184.264 	 2
Contig_69_180.33 	 66478.0 	 0.6788110352297001 	 180.33 	 0
Contig_70_198.504 	 10061.0 	 0.6296590796143524 	 198.504 	 0
Contig_71_174.596 	 13418.0 	 0.6424951557609182 	 174.596 	 0
Contig_72_185.962 	 19959.0 	 0.6707249862217546 	 185.962 	 0
Contig_73_252.665 	 3812.0 	 0.6107030430220357 	 252.665 	 8
Contig_74_183.747 	 89544.0 	 0.663450370767444 	 183.747 	 3
Contig_75_188.605 	 2540.0 	 0.5653543307086614 	 188.605 	 0
Contig_76_159.219 	 6630.0 	 0.6980392156862745 	 159.219 	 0
Contig_77_493.149 	 4186.0 	 0.6411849020544673 	 493.149 	 0
Contig_78_184.964 	 140391.0 	 0.672877891032901 	 184.964 	 0
Contig_79_262.738 	 6083.0 	 0.6046358704586553 	 262.738 	 0
Contig_80_187.83 	 24849.0 	 0.6684776047325848 	 187.83 	 0
Contig_81_193.457 	 6208.0 	 0.585534793814433 	 193.457 	 0
Contig_82_185.777 	 99731.0 	 0.6517732700965597 	 185.777 	 0
Contig_83_189.652 	 41507.0 	 0.6615269713542294 	 189.652 	 0
Contig_84_178.383 	 46963.0 	 0.6744671337009986 	 178.383 	 0
Contig_85_344.895 	 1212.0 	 0.6402640264026402 	 344.895 	 3
Contig_86_181.645 	 46189.0 	 0.6765896642057633 	 181.645 	 0
Contig_87_196.467 	 2867.0 	 0.6906173700732473 	 196.467 	 0
Contig_88_186.46 	 1151.0 	 0.6576889661164205 	 186.46 	 0
Contig_89_246.732 	 1629.0 	 0.61817065684469 	 246.732 	 5
Contig_90_172.265 	 202597.0 	 0.669777933533073 	 172.265 	 0
Contig_91_255.217 	 35596.0 	 0.6310821440611305 	 255.217 	 0
Contig_92_1215.17 	 555.0 	 0.6342342342342342 	 1215.17 	 0
Contig_93_187.527 	 27533.0 	 0.6683979224930084 	 187.527 	 12
Contig_94_265.428 	 10215.0 	 0.639647577092511 	 265.428 	 0
Contig_95_180.921 	 29132.0 	 0.654537965124262 	 180.921 	 0
Contig_96_396.166 	 281.0 	 0.5800711743772242 	 396.166 	 0
Contig_97_2420.68 	 1474.0 	 0.6383989145183175 	 2420.68 	 1
Contig_98_178.25 	 133898.0 	 0.6740653333134177 	 178.25 	 1
Contig_99_197.356 	 114035.0 	 0.602130924716096 	 197.356 	 0
Contig_100_184.838 	 61904.0 	 0.6698274747996898 	 184.838 	 0
Contig_101_312.446 	 1179.0 	 0.6463104325699746 	 312.446 	 1
Contig_102_176.984 	 10869.0 	 0.6704388628208667 	 176.984 	 0
Contig_103_177.256 	 55320.0 	 0.6417389732465655 	 177.256 	 4
Contig_104_304.216 	 846.0 	 0.6359338061465721 	 304.216 	 0
Contig_105_180.572 	 24285.0 	 0.6411365040148239 	 180.572 	 0
Contig_106_254.301 	 11915.0 	 0.6099874108266891 	 254.301 	 1
Contig_107_421.491 	 662.0 	 0.6842900302114804 	 421.491 	 0
Contig_108_178.691 	 442.0 	 0.38687782805429866 	 178.691 	 0
Contig_109_183.014 	 93553.0 	 0.6534584673928148 	 183.014 	 0
Contig_110_171.415 	 67207.0 	 0.6786644248366985 	 171.415 	 0
Contig_111_191.968 	 14834.0 	 0.6549143858702979 	 191.968 	 0
Contig_112_190.732 	 79314.0 	 0.6524825377613032 	 190.732 	 0
Contig_113_166.053 	 6293.0 	 0.6832989035436199 	 166.053 	 0
Contig_114_190.843 	 15093.0 	 0.5359438150135825 	 190.843 	 0
Contig_115_1265.75 	 876.0 	 0.6621004566210046 	 1265.75 	 0
Contig_116_186.623 	 23372.0 	 0.6509926407667295 	 186.623 	 0
Contig_117_315.298 	 2050.0 	 0.6921951219512195 	 315.298 	 5
Contig_118_181.179 	 19713.0 	 0.6899507938923553 	 181.179 	 0
Contig_119_202.166 	 6493.0 	 0.6349915293392885 	 202.166 	 0
Contig_120_174.898 	 200876.0 	 0.683142834385392 	 174.898 	 0
Contig_121_194.557 	 21328.0 	 0.6335333833458364 	 194.557 	 0
Contig_122_399.831 	 484.0 	 0.6053719008264463 	 399.831 	 0
Contig_123_182.435 	 6080.0 	 0.634375 	 182.435 	 0
Contig_124_190.146 	 55282.0 	 0.6551861365363048 	 190.146 	 0
Contig_125_194.366 	 15940.0 	 0.6184441656210791 	 194.366 	 0
Contig_126_187.664 	 4112.0 	 0.560068093385214 	 187.664 	 0
Contig_127_177.473 	 111788.0 	 0.6387984399041042 	 177.473 	 0
