Scaffold,Length,GC,Depth,AltAllels
Contig_1_784.642_Circ,4656.0,0.4319158075601375,1953.388530927835,0
Contig_2_31.9682,106036.0,0.5299426609830623,78.82773774944359,0
Contig_3_34.7405,1710.0,0.5491228070175439,78.9251461988304,0
Contig_4_30.0265,5098.0,0.5857198901530012,73.10376618281678,0
Contig_5_31.6506,44037.0,0.5631173785680224,78.23255444285488,0
Contig_6_32.752,13855.0,0.4474197040779502,78.97596535546734,0
Contig_7_34.0647,25384.0,0.5582256539552474,83.0100063031831,0
Contig_8_37.301,28125.0,0.5219555555555555,90.95729777777778,0
Contig_9_44.2153,39364.0,0.5477847779697185,107.920511126918,0
Contig_10_31.2389,4203.0,0.5055912443492744,76.1025458006186,0
Contig_11_32.0037,4617.0,0.5904266839939355,76.9519168291098,0
Contig_12_31.4388,52250.0,0.587177033492823,76.94591387559808,0
Contig_13_31.5591,3759.0,0.593242883745677,80.50332535248737,0
Contig_14_33.7223,59582.0,0.531788123930046,82.58640193346984,0
Contig_15_34.3024,81820.0,0.5407846492300171,84.00684429234906,0
Contig_16_44.0395,26394.0,0.5629309691596575,107.6190422065621,0
Contig_17_27.6112,1784.0,0.5896860986547086,61.69002242152467,0
Contig_18_37.5967,144327.0,0.5521835831133468,92.59706776971738,0
Contig_19_36.6678,3216.0,0.5746268656716418,85.5976368159204,0
Contig_20_41.1054,14310.0,0.5286512928022362,101.07980433263452,0
Contig_21_28.9756,1430.0,0.5181818181818182,66.47902097902097,0
Contig_22_21.0053,455.0,0.45494505494505494,38.67252747252747,0
Contig_23_41.6536,67394.0,0.5555242306436775,102.70525566074132,0
Contig_24_19.7622,812.0,0.6551724137931034,67.55295566502463,7
Contig_25_24.9669,7204.0,0.6124375347029428,61.16435313714603,0
Contig_26_114.007,514.0,0.45330739299610895,211.9046692607004,0
Contig_27_39.8178,259948.0,0.5487135888716205,97.7434063735824,0
Contig_28_39.6432,54213.0,0.5656023463007028,97.2272333204213,0
Contig_29_33.9138,30768.0,0.4986024440977639,83.48391185647426,0
Contig_30_31.9213,5944.0,0.5822678331090175,76.28516150740242,0
Contig_31_30.0287,12973.0,0.5280197332922223,70.41863871116935,0
Contig_32_37.4104,8164.0,0.5220480156785889,91.16499265066145,0
Contig_33_29.0311,9590.0,0.48415015641293013,69.6007299270073,0
Contig_34_42.7508,83654.0,0.5686159657637411,104.63907284768212,0
Contig_35_28.8039,6949.0,0.5908763850913801,70.05482803281048,0
Contig_36_33.2449,43106.0,0.531642926738737,81.32406161555235,0
Contig_37_29.2435,7403.0,0.5851681750641632,71.56260975280291,0
Contig_38_36.2748,77849.0,0.5495382085832831,89.3478914308469,0
Contig_39_38.0859,3183.0,0.5554508325479107,90.78165252906064,0
Contig_40_33.0652,38462.0,0.4995320056159326,80.93448078623057,0
Contig_41_40.6017,21441.0,0.572221444895294,98.85261881442096,0
Contig_42_34.0051,163962.0,0.5284517144216343,83.7565533477269,0
Contig_43_38.5667,53323.0,0.547662359582169,94.55878326425746,0
Contig_44_37.6237,4373.0,0.5865538531900297,87.94580379602104,0
Contig_45_41.1209,109202.0,0.5621234043332539,101.04601564073918,0
Contig_46_24.9713,5296.0,0.5351208459214502,60.72262084592145,0
Contig_47_83.0373,15507.0,0.5703230798994002,200.4115560714516,0
Contig_48_42.1574,35516.0,0.5630420092352743,103.99358035814844,0
Contig_49_29.8772,13385.0,0.5944714232349645,72.36077698916698,0
Contig_50_30.7146,17393.0,0.5407922727534066,76.20657735870752,0
Contig_51_14.1814,302.0,0.5993377483443708,26.072847682119207,0
Contig_52_42.5573,38555.0,0.5574114900791077,104.41519906626897,0
Contig_53_44.3037,11592.0,0.557712215320911,108.76966873706004,0
Contig_54_42.2381,68312.0,0.556871413514463,104.02494437287739,0
Contig_55_32.7903,98824.0,0.5617866105399498,80.31229256051162,0
Contig_56_36.1762,35237.0,0.5624769418508954,88.676788602889,0
Contig_57_38.4101,61052.0,0.5450108104566599,94.25843543209068,0
Contig_58_34.8738,4885.0,0.590992835209826,84.6231320368475,0
Contig_59_32.1345,7414.0,0.47032640949554894,76.73846776369031,0
Contig_60_36.4738,120650.0,0.5393037712391214,89.6042436800663,0
Contig_61_34.0147,7508.0,0.5620671283963772,80.49267448055407,0
