Scaffold	Length	GC	Depth	AltAllels
Contig_1_314.342 	 6234.0 	 0.683991017003529 	 314.342 	 0
Contig_2_256.223 	 2431.0 	 0.6186754422048539 	 256.223 	 0
Contig_3_104.446 	 253.0 	 0.6363636363636364 	 104.446 	 0
Contig_4_258.733 	 6885.0 	 0.6753812636165577 	 258.733 	 0
Contig_5_284.071 	 16875.0 	 0.6752592592592592 	 284.071 	 0
Contig_6_304.423 	 39996.0 	 0.6798929892989299 	 304.423 	 0
Contig_7_44.2138 	 511.0 	 0.5675146771037182 	 44.2138 	 0
Contig_8_278.205 	 65585.0 	 0.6804604711443165 	 278.205 	 9
Contig_9_294.393 	 7518.0 	 0.6755786113328013 	 294.393 	 0
Contig_10_272.928 	 32678.0 	 0.6818654752432829 	 272.928 	 0
Contig_11_44.6963 	 537.0 	 0.5791433891992551 	 44.6963 	 0
Contig_12_81.1725 	 2233.0 	 0.5812807881773399 	 81.1725 	 0
Contig_13_255.636 	 32391.0 	 0.6679633231453181 	 255.636 	 0
Contig_14_97.0461 	 1290.0 	 0.6015503875968993 	 97.0461 	 0
Contig_15_292.04 	 36569.0 	 0.6820804506549263 	 292.04 	 0
Contig_16_59.9566 	 1643.0 	 0.5690809494826536 	 59.9566 	 0
Contig_17_232.123 	 43131.0 	 0.6600125199972178 	 232.123 	 0
Contig_18_43.4484 	 1064.0 	 0.5789473684210527 	 43.4484 	 0
Contig_19_230.894 	 36304.0 	 0.6519667254297047 	 230.894 	 0
Contig_20_248.728 	 2484.0 	 0.645330112721417 	 248.728 	 0
Contig_21_151.804 	 1501.0 	 0.6655562958027982 	 151.804 	 0
Contig_22_175.513 	 5529.0 	 0.6116838487972509 	 175.513 	 0
Contig_23_50.7716 	 540.0 	 0.5740740740740741 	 50.7716 	 0
Contig_24_65.5032 	 2411.0 	 0.5769390294483617 	 65.5032 	 0
Contig_25_45.8106 	 493.0 	 0.5598377281947262 	 45.8106 	 0
Contig_26_60.9027 	 590.0 	 0.5983050847457627 	 60.9027 	 0
Contig_27_168.482 	 2743.0 	 0.5909588042289464 	 168.482 	 4
Contig_28_275.905 	 33220.0 	 0.6665562913907285 	 275.905 	 0
Contig_29_303.103 	 42372.0 	 0.6774756914943831 	 303.103 	 0
Contig_30_179.082 	 3536.0 	 0.622737556561086 	 179.082 	 0
Contig_31_176.769 	 5680.0 	 0.6279929577464789 	 176.769 	 0
Contig_32_267.382 	 12577.0 	 0.658742148366065 	 267.382 	 0
Contig_33_122.091 	 1722.0 	 0.6074332171893148 	 122.091 	 0
Contig_34_117.96 	 2282.0 	 0.6218229623137599 	 117.96 	 0
