Scaffold	Length	GC	Depth	AltAllels
Contig_1_1141.33_Circ 	 3415.0 	 0.45534407027818447 	 1141.33 	 0
Contig_2_1214.16_Circ 	 4545.0 	 0.47194719471947194 	 1214.16 	 0
Contig_3_3911.78_Circ 	 1488.0 	 0.44018817204301075 	 3911.78 	 0
Contig_4_136.91 	 1364.0 	 0.4574780058651026 	 136.91 	 0
Contig_5_152.447 	 3838.0 	 0.5320479416362689 	 152.447 	 0
Contig_6_141.164 	 10965.0 	 0.4883720930232558 	 141.164 	 0
Contig_7_107.788 	 77344.0 	 0.547902875465453 	 107.788 	 0
Contig_8_187.964 	 95130.0 	 0.5604225796278777 	 187.964 	 0
Contig_9_183.272 	 5548.0 	 0.5288392213410238 	 183.272 	 0
Contig_10_830.987 	 1067.0 	 0.5454545454545454 	 830.987 	 0
Contig_11_184.648 	 37437.0 	 0.5515933434837194 	 184.648 	 0
Contig_12_1443.74 	 1540.0 	 0.5279220779220779 	 1443.74 	 3
Contig_13_792.428 	 522.0 	 0.553639846743295 	 792.428 	 0
Contig_14_196.033 	 201999.0 	 0.5550968074099377 	 196.033 	 0
Contig_15_488.443 	 2288.0 	 0.5869755244755245 	 488.443 	 0
Contig_16_153.926 	 10522.0 	 0.5425774567572704 	 153.926 	 0
Contig_17_197.419 	 48042.0 	 0.5329087048832272 	 197.419 	 0
Contig_18_125.472 	 232695.0 	 0.5549453146823095 	 125.472 	 0
Contig_19_151.224 	 2776.0 	 0.4719020172910663 	 151.224 	 1
Contig_20_1471.09 	 3034.0 	 0.5214238628872775 	 1471.09 	 3
Contig_21_198.606 	 3215.0 	 0.41119751166407464 	 198.606 	 0
Contig_22_1616.63 	 6262.0 	 0.5638773554774832 	 1616.63 	 3
Contig_23_152.813 	 23182.0 	 0.5503839185575015 	 152.813 	 0
Contig_24_755.576 	 659.0 	 0.5599393019726859 	 755.576 	 0
Contig_25_129.875 	 1707.0 	 0.45694200351493847 	 129.875 	 0
Contig_26_145.668 	 289180.0 	 0.5658275122760911 	 145.668 	 0
Contig_27_161.813 	 340921.0 	 0.5545654271810772 	 161.813 	 0
Contig_28_140.098 	 270.0 	 0.5333333333333333 	 140.098 	 0
Contig_29_148.85 	 2926.0 	 0.49282296650717705 	 148.85 	 0
Contig_30_114.413 	 12502.0 	 0.5290353543433051 	 114.413 	 2
Contig_31_135.538 	 324089.0 	 0.5586952966623365 	 135.538 	 0
Contig_32_84.9282 	 6437.0 	 0.5252446791983844 	 84.9282 	 0
Contig_33_155.495 	 4337.0 	 0.4710629467373761 	 155.495 	 0
Contig_34_198.82 	 5403.0 	 0.47806774014436426 	 198.82 	 0
Contig_35_158.502 	 13338.0 	 0.5435597540860698 	 158.502 	 1
Contig_36_185.764 	 5607.0 	 0.4487248082753701 	 185.764 	 0
Contig_37_129.495 	 542688.0 	 0.5544751311987736 	 129.495 	 0
Contig_38_151.65 	 31473.0 	 0.503638038954024 	 151.65 	 0
Contig_39_114.757 	 115784.0 	 0.532068334139432 	 114.757 	 1
Contig_40_132.841 	 8953.0 	 0.533452474031051 	 132.841 	 0
Contig_41_192.494 	 73652.0 	 0.5593873893444848 	 192.494 	 0
Contig_42_193.7 	 30949.0 	 0.5373356166596659 	 193.7 	 0
Contig_43_380.467 	 412.0 	 0.587378640776699 	 380.467 	 0
Contig_44_111.079 	 54591.0 	 0.5465919290725577 	 111.079 	 0
Contig_45_2240.81 	 600.0 	 0.54 	 2240.81 	 0
Contig_46_180.349 	 320821.0 	 0.5578967710966551 	 180.349 	 0
Contig_47_104.331 	 947956.0 	 0.5531881226554819 	 104.331 	 1
Contig_48_160.307 	 13477.0 	 0.5205906358981969 	 160.307 	 0
Contig_49_138.902 	 42348.0 	 0.5522338717294796 	 138.902 	 0
Contig_50_188.163 	 3177.0 	 0.5162102612527542 	 188.163 	 0
Contig_51_147.888 	 15640.0 	 0.5618925831202046 	 147.888 	 0
Contig_52_87.7317 	 989.0 	 0.6299292214357938 	 87.7317 	 1
Contig_53_143.944 	 12515.0 	 0.523691570115861 	 143.944 	 0
Contig_54_676.806 	 385.0 	 0.5532467532467532 	 676.806 	 0
Contig_55_139.402 	 3592.0 	 0.5247772828507795 	 139.402 	 1
Contig_56_138.666 	 1661.0 	 0.3389524382901866 	 138.666 	 0
Contig_57_154.299 	 7713.0 	 0.5291067029690134 	 154.299 	 0
Contig_58_231.167 	 1894.0 	 0.4593453009503696 	 231.167 	 0
Contig_59_86.7144 	 5237.0 	 0.518617529119725 	 86.7144 	 0
Contig_60_176.378 	 305631.0 	 0.5636241088109518 	 176.378 	 0
Contig_61_158.618 	 664143.0 	 0.5586763693963499 	 158.618 	 0
Contig_62_124.08 	 1942.0 	 0.41503604531410915 	 124.08 	 0
