Scaffold,Length,GC,Depth,AltAllels
Contig_1_354.544,20625.0,0.583030303030303,720.7813818181818,0
Contig_2_359.311,6929.0,0.6399191802568913,746.7100591715977,0
Contig_3_505.637,3897.0,0.5706954067231204,917.7718758018989,0
Contig_4_419.653,46559.0,0.6308984299490968,881.7618935114585,0
Contig_5_516.995,1565.0,0.5987220447284345,798.9968051118211,0
Contig_6_396.785,75120.0,0.6310969116080937,838.2788604898828,0
Contig_7_399.206,21095.0,0.6146954254562692,837.3207869163309,0
Contig_8_433.357,3485.0,0.5913916786226686,790.6197991391679,0
Contig_9_381.619,383869.0,0.6237831135100776,804.7757229679917,0
Contig_10_356.481,13222.0,0.5934049311753139,737.2299198305853,0
Contig_11_362.604,3580.0,0.5818435754189945,700.7187150837989,0
Contig_12_389.436,173958.0,0.6271341358258891,822.304826452362,0
Contig_13_393.567,85790.0,0.6252010723860589,831.0569996503089,0
Contig_14_688.671,240.0,0.5541666666666667,810.5708333333333,0
Contig_15_542.48,599.0,0.5626043405676127,660.2253756260434,0
Contig_16_392.578,16839.0,0.633707464813825,829.2491240572481,0
Contig_17_362.473,23129.0,0.6100998746162826,830.5148514851485,13
Contig_18_410.802,77352.0,0.6176698727893267,867.7491338297652,0
Contig_19_420.027,33201.0,0.6271497846450408,885.45796813349,0
Contig_20_339.177,4052.0,0.5695952615992103,697.7105133267522,0
Contig_21_367.527,11085.0,0.6118177717636446,744.5919711321606,0
Contig_22_418.173,211311.0,0.6280222042392493,883.6619390377217,0
Contig_23_373.433,279539.0,0.6188903873878063,787.5871953466243,0
Contig_24_399.58,309826.0,0.6247248455584747,842.9209007636545,0
Contig_25_357.626,501636.0,0.6100957666515162,755.4740688467335,10
Contig_26_360.2,4399.0,0.5996817458513298,739.4578313253012,0
Contig_27_402.797,61474.0,0.6316979536064027,846.0578943943781,0
Contig_28_724.218,479.0,0.5323590814196242,1188.4676409185804,0
Contig_29_697.568,726.0,0.6157024793388429,1248.4903581267217,0
Contig_30_1151.48,5357.0,0.5307074855329476,2383.708232219526,0
Contig_31_416.311,116099.0,0.6310993204075832,877.8357608592667,0
Contig_32_414.555,121476.0,0.6352530541012217,873.2720043465376,0
Contig_33_368.206,17072.0,0.6252928772258669,761.7032567947516,0
Contig_34_405.883,3043.0,0.5701610253039764,1019.8287873808741,21
Contig_35_729.602,425.0,0.6211764705882353,1149.6564705882354,0
Contig_36_381.094,11684.0,0.6075830195138651,792.151745977405,0
Contig_37_403.895,12971.0,0.6508364813815435,1199.6002621231978,16
Contig_38_410.36,198026.0,0.6270944219445931,865.5098067930473,0
Contig_39_458.707,6325.0,0.6798418972332015,956.9478260869565,0
Contig_40_391.148,6268.0,0.6185386088066369,769.6097638800255,0
Contig_41_445.485,6877.0,0.6501381416315254,914.0424603751636,0
Contig_42_385.346,97497.0,0.6317835420577044,809.7311917289762,0
Contig_43_397.446,100969.0,0.6069387633828205,837.3866434252097,0
Contig_44_379.448,32901.0,0.6184614449408833,797.1729734658521,0
Contig_45_468.068,4067.0,0.5682321121219572,862.6847799360709,0
