Scaffold,Length,GC,Depth,AltAllels
Contig_1_126.665,2418.0,0.511166253101737,265.8304383788255,8
Contig_2_57.1377,984.0,0.4613821138211382,68.41361788617886,0
Contig_3_98.9001,2089.0,0.6074676878889421,189.35902345619914,4
Contig_4_71.1578,773.0,0.6002587322121604,72.13065976714101,0
Contig_5_48.0203,420.0,0.55,83.71190476190476,0
Contig_6_84.3368,560.0,0.5714285714285714,79.27321428571429,0
Contig_7_118.693,805.0,0.5726708074534161,220.81242236024843,2
Contig_8_93.8063,1821.0,0.5870400878638111,109.32399780340472,0
Contig_9_110.524,2240.0,0.5808035714285714,198.30892857142857,3
Contig_10_23.825,4950.0,0.42363636363636364,48.184444444444445,0
Contig_11_85.7271,1432.0,0.5586592178770949,116.82262569832402,3
Contig_12_122.967,955.0,0.5696335078534032,98.56544502617801,0
Contig_13_79.4888,1371.0,0.4536834427425237,151.0401167031364,6
Contig_14_87.3952,3517.0,0.5803241398919534,148.35257321580892,0
Contig_15_70.4791,3518.0,0.5807276861853325,99.15719158612848,0
Contig_16_54.7036,609.0,0.38587848932676516,91.44499178981937,0
Contig_17_73.0934,1136.0,0.5589788732394366,102.01584507042253,0
Contig_18_113.375,1136.0,0.5669014084507042,197.85739436619718,0
Contig_19_40.8264,341.0,0.5601173020527859,54.178885630498534,0
Contig_20_63.2264,341.0,0.5689149560117303,92.4574780058651,0
Contig_21_92.5274,2101.0,0.6149452641599239,160.3089005235602,2
Contig_22_73.0493,1981.0,0.6168601716304897,97.64613831398283,0
Contig_23_78.8236,3251.0,0.49430944324823134,150.47862196247308,5
Contig_24_81.5572,889.0,0.5703037120359955,117.20247469066366,0
Contig_25_67.476,889.0,0.5703037120359955,75.34758155230597,0
Contig_26_75.8655,879.0,0.6006825938566553,84.48577929465301,0
Contig_27_64.8261,3515.0,0.5106685633001422,127.06372688477951,0
Contig_28_136.67,2041.0,0.4865262126408623,289.32876041156294,16
Contig_29_108.823,963.0,0.5887850467289719,170.9761163032191,0
Contig_30_82.1701,605.0,0.5752066115702479,126.14214876033058,0
Contig_31_56.8254,1937.0,0.5766649457924625,79.99019101703665,0
Contig_32_73.5207,1937.0,0.5761486835312338,121.80536912751678,0
Contig_33_69.5674,2256.0,0.523936170212766,98.23271276595744,0
Contig_34_94.5593,3362.0,0.4958358120166568,183.2843545508626,6
Contig_35_102.765,1166.0,0.5531732418524872,152.8516295025729,0
Contig_36_81.4689,4113.0,0.562849501580355,152.5424264527109,0
Contig_37_41.3347,3631.0,0.475626549160011,83.14128339300468,0
Contig_38_96.3003,832.0,0.5697115384615384,111.51322115384616,0
Contig_39_122.503,832.0,0.5637019230769231,180.68629807692307,0
Contig_40_121.204,2639.0,0.495642288745737,246.0424403183024,5
Contig_41_96.1748,1163.0,0.5821152192605331,115.08512467755804,0
Contig_42_120.526,1163.0,0.5821152192605331,184.99828030954427,0
Contig_43_93.7397,1386.0,0.5887445887445888,144.82756132756134,0
Contig_44_137.86,1998.0,0.5295295295295295,284.06406406406404,8
Contig_45_85.5004,1321.0,0.4784254352763058,187.12414837244512,8
Contig_46_119.202,820.0,0.5670731707317073,215.13170731707316,1
Contig_47_118.856,1043.0,0.5723873441994247,166.91658676893576,0
Contig_48_95.2513,1043.0,0.576222435282838,107.69702780441035,0
Contig_49_51.7562,1803.0,0.5324459234608985,75.65391014975042,0
Contig_50_73.1292,1802.0,0.532741398446171,128.9056603773585,0
Contig_51_87.0743,1502.0,0.5898801597869507,178.02330226364847,4
Contig_52_65.0782,1074.0,0.5484171322160148,146.66666666666666,2
Contig_53_56.4115,613.0,0.5154975530179445,62.8515497553018,0
Contig_54_146.006,3444.0,0.5400696864111498,308.1306620209059,17
Contig_55_98.27,1113.0,0.5858041329739443,176.30727762803235,6
Contig_56_136.099,1920.0,0.5510416666666667,271.0921875,2
Contig_57_64.3653,859.0,0.4307334109429569,80.41327124563446,0
Contig_58_90.7816,859.0,0.42956926658905703,140.32013969732247,0
Contig_59_130.623,747.0,0.6720214190093708,231.97456492637215,0
Contig_60_72.366,1136.0,0.5889084507042254,89.01848591549296,0
Contig_61_70.294,1202.0,0.5931780366056573,87.73544093178036,0
Contig_62_97.7342,2360.0,0.5622881355932203,184.79194915254237,3
Contig_63_71.811,6813.0,0.5799207397622193,115.629238221048,5
Contig_64_70.2886,1344.0,0.5788690476190477,88.66294642857143,0
Contig_65_89.2563,1344.0,0.5840773809523809,141.74479166666666,0
Contig_66_77.2324,958.0,0.5386221294363257,192.1555323590814,8
Contig_67_105.58,1056.0,0.5587121212121212,162.50473484848484,0
Contig_68_84.2806,1056.0,0.5587121212121212,104.19886363636364,0
Contig_69_95.3913,1852.0,0.5734341252699784,203.30561555075593,17
Contig_70_43.3024,1478.0,0.5534506089309879,126.83085250338296,17
Contig_71_92.9631,4543.0,0.5203609949372662,202.55315870570107,19
Contig_72_143.849,1969.0,0.5698324022346368,292.9786693753174,7
Contig_73_118.952,1048.0,0.5715648854961832,236.63072519083968,7
Contig_74_102.292,665.0,0.5398496240601504,166.5533834586466,1
Contig_75_75.2238,1068.0,0.5720973782771536,122.47003745318352,4
Contig_76_104.78,1283.0,0.6001558846453624,167.03351519875292,0
Contig_77_78.2287,1283.0,0.5962587685113017,94.9672642244739,0
Contig_78_25.4471,8615.0,0.4298316889146837,53.99338363319791,0
Contig_79_98.2888,1624.0,0.5874384236453202,119.34913793103448,0
Contig_80_126.564,1624.0,0.5874384236453202,198.63731527093597,0
Contig_81_57.323,1565.0,0.5578274760383387,87.50670926517572,0
Contig_82_84.9192,744.0,0.553763440860215,93.625,0
Contig_83_84.9407,750.0,0.5653333333333334,101.26533333333333,0
Contig_84_111.445,750.0,0.5706666666666667,169.164,0
Contig_85_72.2506,982.0,0.5539714867617108,94.36659877800408,0
Contig_86_90.8775,982.0,0.554989816700611,143.55397148676172,0
Contig_87_92.9689,4967.0,0.5586873364203745,181.26213005838534,5
Contig_88_118.439,1985.0,0.5743073047858942,253.74861460957177,10
Contig_89_132.043,4601.0,0.5559660943273201,283.7487502716801,27
Contig_90_68.7575,509.0,0.4577603143418468,101.6581532416503,0
Contig_91_49.7159,509.0,0.449901768172888,62.67387033398821,0
Contig_92_73.9214,1386.0,0.5865800865800865,80.31601731601732,0
Contig_93_59.1359,488.0,0.5307377049180327,83.94262295081967,0
Contig_94_72.0243,488.0,0.5368852459016393,103.88524590163935,0
Contig_95_117.807,673.0,0.5854383358098069,234.7072808320951,3
Contig_96_105.683,1251.0,0.565947242206235,207.70103916866506,3
Contig_97_65.9988,1808.0,0.415929203539823,79.38882743362832,0
Contig_98_79.1322,1808.0,0.41648230088495575,117.13882743362832,0
