Scaffold	Length	GC	Depth	AltAllels
Contig_1_132.765_Circ 	 4264.0 	 0.5806754221388368 	 132.765 	 0
Contig_2_269.651 	 6150.0 	 0.6608130081300813 	 269.651 	 0
Contig_3_223.07 	 8760.0 	 0.6704337899543379 	 223.07 	 0
Contig_4_251.494 	 31399.0 	 0.6746393197235581 	 251.494 	 0
Contig_5_212.303 	 109389.0 	 0.6620135479801442 	 212.303 	 0
Contig_6_236.331 	 27868.0 	 0.6159394287354673 	 236.331 	 0
Contig_7_205.833 	 981.0 	 0.6493374108053007 	 205.833 	 0
Contig_8_227.179 	 36994.0 	 0.6199924312050603 	 227.179 	 0
Contig_9_207.897 	 16821.0 	 0.62487366981749 	 207.897 	 25
Contig_10_208.787 	 3933.0 	 0.5847953216374269 	 208.787 	 0
Contig_11_231.435 	 12638.0 	 0.6330115524608324 	 231.435 	 0
Contig_12_322.032 	 14111.0 	 0.6249734249875983 	 322.032 	 0
Contig_13_220.415 	 5512.0 	 0.6262699564586357 	 220.415 	 0
Contig_14_230.641 	 37840.0 	 0.630338266384778 	 230.641 	 0
Contig_15_196.135 	 37720.0 	 0.7001060445387063 	 196.135 	 0
Contig_16_219.194 	 52922.0 	 0.6881637126336874 	 219.194 	 0
Contig_17_242.305 	 7059.0 	 0.6659583510412239 	 242.305 	 0
Contig_18_207.417 	 43053.0 	 0.6781641232898985 	 207.417 	 0
Contig_19_206.915 	 60072.0 	 0.669313490478093 	 206.915 	 0
Contig_20_235.682 	 8304.0 	 0.5994701348747592 	 235.682 	 0
Contig_21_218.49 	 65563.0 	 0.6620044842365359 	 218.49 	 0
Contig_22_269.961 	 25415.0 	 0.6241589612433602 	 269.961 	 0
Contig_23_227.478 	 11310.0 	 0.6444739168877099 	 227.478 	 0
Contig_24_160.42 	 357.0 	 0.28291316526610644 	 160.42 	 0
Contig_25_1374.9 	 764.0 	 0.6308900523560209 	 1374.9 	 0
Contig_26_197.431 	 18167.0 	 0.6851433918643695 	 197.431 	 0
Contig_27_166.897 	 328.0 	 0.5762195121951219 	 166.897 	 0
Contig_28_197.64 	 621.0 	 0.571658615136876 	 197.64 	 0
Contig_29_218.845 	 13109.0 	 0.5690746815165154 	 218.845 	 0
Contig_30_212.625 	 55487.0 	 0.6810424063294105 	 212.625 	 0
Contig_31_216.722 	 31626.0 	 0.6123442736988554 	 216.722 	 0
Contig_32_210.631 	 3719.0 	 0.5442323205162678 	 210.631 	 0
Contig_33_218.911 	 43332.0 	 0.6826133111788055 	 218.911 	 0
Contig_34_225.274 	 24314.0 	 0.6895204408982479 	 225.274 	 0
Contig_35_226.894 	 33562.0 	 0.6291639354031345 	 226.894 	 0
Contig_36_230.47 	 218406.0 	 0.6689971887219216 	 230.47 	 0
Contig_37_204.779 	 25564.0 	 0.6852214051009232 	 204.779 	 0
Contig_38_236.005 	 26441.0 	 0.6811391399720131 	 236.005 	 0
Contig_39_219.339 	 45650.0 	 0.6773713033953997 	 219.339 	 0
Contig_40_234.759 	 40621.0 	 0.6336870091824426 	 234.759 	 0
Contig_41_199.126 	 70878.0 	 0.6784756906233246 	 199.126 	 0
Contig_42_218.586 	 20922.0 	 0.6736449670203614 	 218.586 	 0
Contig_43_236.271 	 18951.0 	 0.6048757321513376 	 236.271 	 0
Contig_44_225.67 	 18196.0 	 0.6192020224225104 	 225.67 	 0
Contig_45_228.732 	 3742.0 	 0.6338856226616782 	 228.732 	 0
Contig_46_217.637 	 7565.0 	 0.5742233972240581 	 217.637 	 0
Contig_47_497.529 	 2584.0 	 0.6753095975232198 	 497.529 	 0
Contig_48_204.547 	 29683.0 	 0.6748307111814843 	 204.547 	 0
Contig_49_5126.88 	 2479.0 	 0.6643807987091569 	 5126.88 	 1
Contig_50_218.407 	 38610.0 	 0.689070189070189 	 218.407 	 0
Contig_51_224.229 	 50666.0 	 0.6761536336004421 	 224.229 	 0
Contig_52_224.422 	 118250.0 	 0.682384778012685 	 224.422 	 0
Contig_53_483.07 	 493.0 	 0.6531440162271805 	 483.07 	 0
Contig_54_346.233 	 1490.0 	 0.6926174496644295 	 346.233 	 0
Contig_55_310.105 	 1677.0 	 0.6964818127608825 	 310.105 	 0
Contig_56_233.599 	 39106.0 	 0.6679537666854192 	 233.599 	 0
Contig_57_303.408 	 13522.0 	 0.6379233841147759 	 303.408 	 0
Contig_58_182.629 	 2102.0 	 0.5085632730732635 	 182.629 	 0
Contig_59_294.391 	 18112.0 	 0.6486859540636042 	 294.391 	 0
Contig_60_230.26 	 98610.0 	 0.681807118953453 	 230.26 	 0
Contig_61_196.103 	 247697.0 	 0.6749011897600697 	 196.103 	 0
Contig_62_234.917 	 8906.0 	 0.6306984055692791 	 234.917 	 0
Contig_63_237.684 	 4497.0 	 0.6204136090727151 	 237.684 	 0
Contig_64_213.4 	 10723.0 	 0.5778233703254686 	 213.4 	 0
Contig_65_209.765 	 28502.0 	 0.688618342572451 	 209.765 	 0
Contig_66_230.635 	 5716.0 	 0.6439818054583625 	 230.635 	 0
Contig_67_281.19 	 66541.0 	 0.6249079514885559 	 281.19 	 3
Contig_68_207.122 	 38899.0 	 0.6154656932054808 	 207.122 	 0
Contig_69_222.737 	 4887.0 	 0.6474319623490894 	 222.737 	 0
Contig_70_289.264 	 15145.0 	 0.5680422581710135 	 289.264 	 0
Contig_71_282.263 	 25254.0 	 0.596816345925398 	 282.263 	 0
Contig_72_476.569 	 461.0 	 0.6876355748373102 	 476.569 	 1
Contig_73_678.874 	 3770.0 	 0.5742705570291777 	 678.874 	 5
Contig_74_291.206 	 611.0 	 0.5891980360065466 	 291.206 	 0
Contig_75_246.548 	 49936.0 	 0.6557793976289651 	 246.548 	 0
Contig_76_235.958 	 71578.0 	 0.6774986727765514 	 235.958 	 0
Contig_77_460.752 	 8276.0 	 0.6795553407443209 	 460.752 	 13
Contig_78_424.136 	 1640.0 	 0.6463414634146342 	 424.136 	 0
Contig_79_227.342 	 23386.0 	 0.6585564012657146 	 227.342 	 0
Contig_80_234.54 	 4718.0 	 0.6267486222975838 	 234.54 	 0
Contig_81_210.641 	 86588.0 	 0.6923361204785883 	 210.641 	 0
Contig_82_251.768 	 5135.0 	 0.6190847127555988 	 251.768 	 0
Contig_83_211.82 	 83508.0 	 0.6661277961392921 	 211.82 	 0
Contig_84_240.194 	 664.0 	 0.6280120481927711 	 240.194 	 0
Contig_85_225.595 	 15246.0 	 0.6204906204906205 	 225.595 	 0
Contig_86_2984.77 	 780.0 	 0.6551282051282051 	 2984.77 	 0
Contig_87_222.198 	 6322.0 	 0.6200569440050617 	 222.198 	 0
Contig_88_205.07 	 208184.0 	 0.682900703224071 	 205.07 	 0
Contig_89_1449.57 	 2265.0 	 0.6626931567328919 	 1449.57 	 0
Contig_90_214.381 	 7459.0 	 0.5912320686419091 	 214.381 	 0
Contig_91_227.357 	 15728.0 	 0.6075152594099695 	 227.357 	 0
Contig_92_324.964 	 714.0 	 0.6400560224089635 	 324.964 	 0
Contig_93_229.456 	 109910.0 	 0.6829951778728051 	 229.456 	 0
Contig_94_216.896 	 3600.0 	 0.6583333333333333 	 216.896 	 0
Contig_95_220.342 	 10609.0 	 0.5898765199359035 	 220.342 	 0
Contig_96_197.022 	 142922.0 	 0.6833797455954996 	 197.022 	 0
Contig_97_228.615 	 27510.0 	 0.6948018902217376 	 228.615 	 0
Contig_98_224.291 	 69077.0 	 0.6757676216396196 	 224.291 	 0
Contig_99_3560.59 	 1375.0 	 0.6087272727272727 	 3560.59 	 0
Contig_100_246.541 	 3176.0 	 0.6401133501259446 	 246.541 	 0
Contig_101_237.286 	 12624.0 	 0.6362484157160964 	 237.286 	 0
Contig_102_491.859 	 410.0 	 0.5878048780487805 	 491.859 	 0
Contig_103_222.036 	 43772.0 	 0.6576350178196108 	 222.036 	 0
Contig_104_217.901 	 14639.0 	 0.681535624018034 	 217.901 	 0
Contig_105_213.854 	 22408.0 	 0.6481613709389503 	 213.854 	 0
