Scaffold,Length,GC,Depth,AltAllels
Contig_1_60.2695,2540.0,0.6196850393700788,145.5263779527559,0
Contig_2_54.8491,4616.0,0.5870883882149047,136.5743067590988,0
Contig_3_62.9612,4712.0,0.6090831918505942,154.67614601018676,0
Contig_4_59.9954,8294.0,0.5994694960212201,149.40872920183264,0
Contig_5_62.5277,1266.0,0.5860979462875198,143.75829383886256,0
Contig_6_71.2607,4599.0,0.609480321809089,176.92172211350294,0
Contig_7_58.8554,3284.0,0.6129719853836785,145.79354445797807,0
Contig_8_64.0571,2176.0,0.5909926470588235,153.88235294117646,0
Contig_9_48.5979,1506.0,0.5956175298804781,111.24833997343957,0
Contig_10_63.2341,2541.0,0.58913813459268,157.547422274695,0
Contig_11_76.2653,3370.0,0.6020771513353116,187.1721068249258,0
Contig_12_67.5368,4355.0,0.5765786452353616,163.3308840413318,0
Contig_13_54.4255,2036.0,0.618860510805501,132.1753438113949,0
Contig_14_70.9514,7847.0,0.6090225563909775,172.6241875876131,0
Contig_15_67.8633,11527.0,0.5905265897458142,168.50229895029062,0
Contig_16_66.8279,901.0,0.5804661487236404,144.79356270810212,0
Contig_17_63.9898,10398.0,0.5951144450855934,160.45152914021926,0
Contig_18_59.4199,3853.0,0.601868673760706,148.5022060731897,0
Contig_19_64.6264,4142.0,0.6098503138580396,155.59270883631095,0
Contig_20_55.1565,5833.0,0.6020915480884622,136.67032401851534,0
Contig_21_72.8225,2926.0,0.5956937799043063,177.60047846889952,0
Contig_22_63.9045,2777.0,0.6035289881166727,155.09110550954267,0
Contig_23_67.1836,20688.0,0.6013631090487239,168.5553460943542,0
Contig_24_55.198,1248.0,0.5913461538461539,124.47596153846153,0
Contig_25_64.9726,13537.0,0.6086282041811332,163.39949767304424,0
Contig_26_77.7733,24355.0,0.5910490659002259,196.9418599876822,0
Contig_27_68.4346,4731.0,0.6068484464172479,170.24667089410272,0
Contig_28_67.0278,3135.0,0.5792663476874004,164.51483253588518,0
Contig_29_59.4558,9790.0,0.57926455566905,149.4394279877426,0
Contig_30_58.7309,6478.0,0.6125347329422661,144.80348873108983,0
Contig_31_75.1801,38051.0,0.5820609182413077,189.6338861002339,0
Contig_32_73.0876,14828.0,0.5874696520097114,185.6478284326949,0
Contig_33_78.3879,6008.0,0.6038615179760319,196.16944074567243,0
Contig_34_66.4527,1006.0,0.5447316103379721,151.10934393638172,0
Contig_35_91.3047,1717.0,0.5894001164822364,213.9108910891089,0
Contig_36_70.6552,1381.0,0.6162201303403331,165.38595220854452,0
Contig_37_55.7155,1897.0,0.6104375329467581,130.0347917764892,0
Contig_38_72.3585,7016.0,0.5933580387685291,181.942417331813,0
Contig_39_95.7885,3372.0,0.5527876631079478,216.45581257413997,2
Contig_40_67.3373,1259.0,0.6092136616362193,158.131850675139,0
Contig_41_71.2107,1025.0,0.624390243902439,159.04682926829267,0
Contig_42_74.9885,20823.0,0.5937665081880613,188.1743264659271,0
Contig_43_72.0082,2526.0,0.5839271575613618,175.33610451306413,0
Contig_44_72.8324,1150.0,0.5956521739130435,168.4582608695652,0
Contig_45_62.1495,12445.0,0.5956609079951788,153.60345520289272,0
Contig_46_64.5019,4977.0,0.5858951175406871,160.48422744625276,0
Contig_47_74.5036,1895.0,0.5952506596306069,175.54986807387863,0
Contig_48_64.7634,1213.0,0.6018136850783182,150.48062654575432,0
Contig_49_72.5518,13439.0,0.6055510082595431,182.89277476002678,0
Contig_50_68.3111,15303.0,0.5851140299287722,173.68417957263281,0
Contig_51_64.2692,1859.0,0.6196880043033889,151.56750941366326,0
Contig_52_66.1857,6273.0,0.6006695361071258,166.9976087996174,0
Contig_53_65.4726,7243.0,0.6159050117354687,163.37691564268948,0
Contig_54_73.4331,9808.0,0.6030791190864601,183.69657422512236,0
Contig_55_62.915,3146.0,0.6068022886204705,151.5966306420852,0
Contig_56_61.5044,17860.0,0.5982642777155656,161.33852183650615,7
Contig_57_74.5225,15096.0,0.5837307896131425,189.97144939056705,0
Contig_58_57.0535,263.0,0.5095057034220533,96.49809885931559,0
Contig_59_66.8317,10125.0,0.5880493827160493,170.3191111111111,0
Contig_60_58.9759,10772.0,0.5527292981804679,146.53425547716301,0
Contig_61_55.6645,3104.0,0.6185567010309279,132.21230670103094,0
Contig_62_60.3324,1514.0,0.5977542932628798,140.74108322324966,0
Contig_63_75.8873,2790.0,0.5935483870967742,188.01003584229392,0
Contig_64_68.8766,1445.0,0.613840830449827,155.89134948096887,0
Contig_65_71.2975,913.0,0.6067907995618839,136.07119386637459,0
Contig_66_69.3391,19776.0,0.5509203074433657,175.10669498381878,0
Contig_67_66.2868,3259.0,0.6201288738876957,160.06014114759128,0
Contig_68_75.4896,13727.0,0.5981642019377869,191.76935965615212,0
Contig_69_67.3164,14325.0,0.6091448516579406,169.51560209424085,0
Contig_70_69.4467,8332.0,0.5686509841574652,174.24651944311088,0
Contig_71_64.9152,960.0,0.6145833333333334,147.99479166666666,0
Contig_72_70.6215,8969.0,0.5973910134909132,176.4505519009923,0
Contig_73_74.1147,4347.0,0.6038647342995169,186.10812054290315,0
Contig_74_61.6249,6586.0,0.6041603401153963,155.96872153051928,0
Contig_75_59.52,16365.0,0.5209288114879316,159.0768102658112,16
Contig_76_71.0071,5131.0,0.5946209315922822,175.36113817969206,0
Contig_77_62.6318,11838.0,0.5873458354451766,156.60745058286872,0
Contig_78_73.639,2115.0,0.5281323877068558,157.1210401891253,0
Contig_79_74.7061,12586.0,0.6019386620054028,188.9324646432544,0
Contig_80_80.4565,14356.0,0.5986347171914183,200.18605461131233,0
Contig_81_60.0171,2773.0,0.5834835917778579,149.69455463397043,0
Contig_82_72.8359,18587.0,0.5926722978425781,182.22892344111474,0
Contig_83_55.1614,2709.0,0.6083425618309339,133.52417866371354,0
Contig_84_55.7183,2870.0,0.6149825783972126,136.12299651567943,0
Contig_85_70.7206,8226.0,0.6122052030148311,179.49185509360564,0
Contig_86_49.7238,2661.0,0.580608793686584,121.62194663660279,0
Contig_87_77.9308,8729.0,0.5711994501088327,196.7906976744186,0
Contig_88_75.4149,1722.0,0.5563298490127758,174.32288037166086,0
Contig_89_74.5886,3207.0,0.5572185843467415,177.78391019644528,0
Contig_90_63.703,22948.0,0.5941694265295451,160.04531985358201,0
Contig_91_61.329,2021.0,0.6165264720435428,145.69371598218703,0
Contig_92_88.6625,16480.0,0.5526699029126214,224.21644417475727,3
Contig_93_66.6473,15393.0,0.5991034885987137,166.78366790099395,0
Contig_94_69.6902,4788.0,0.5967000835421888,174.13533834586465,0
Contig_95_50.7418,4375.0,0.6016,125.66468571428571,0
Contig_96_65.66,11519.0,0.5985762653008073,164.6052608733397,0
Contig_97_58.8551,2277.0,0.5845410628019324,144.13482652613087,0
Contig_98_63.2829,1285.0,0.5914396887159533,145.22801556420234,0
Contig_99_67.2708,10946.0,0.6110908094281016,168.29344052621963,0
Contig_100_65.1439,472.0,0.6207627118644068,129.1927966101695,0
Contig_101_59.5606,6988.0,0.5954493417286777,144.09301659988552,0
Contig_102_58.9785,1283.0,0.6134060795011691,137.4411535463757,0
Contig_103_66.2853,1636.0,0.593520782396088,156.74449877750612,0
Contig_104_69.7565,12909.0,0.588581609729646,176.95871097683786,0
Contig_105_65.0969,1871.0,0.5970069481560663,151.16354890432925,0
Contig_106_74.2063,6446.0,0.5811355879615265,184.94865032578343,0
Contig_107_62.6022,7329.0,0.5954427616318734,155.0421612771183,0
Contig_108_66.8424,9345.0,0.6017121455323703,165.34692348849651,0
Contig_109_64.7821,3720.0,0.603494623655914,156.96935483870968,0
Contig_110_67.6567,7719.0,0.588806840264283,168.15468324912553,0
Contig_111_76.6316,11069.0,0.6001445478362996,191.51106694371668,0
Contig_112_61.1812,1715.0,0.5930029154518951,143.3743440233236,0
Contig_113_56.6907,9990.0,0.5898898898898899,141.27767767767767,0
Contig_114_64.4569,8598.0,0.6189811584089323,158.71121190974645,0
Contig_115_53.1171,4193.0,0.6136417839255903,133.23372287145241,0
Contig_116_75.2363,2154.0,0.5807799442896936,176.2038068709378,0
Contig_117_78.4308,3734.0,0.6009641135511515,191.6432779860739,0
Contig_118_60.1832,9878.0,0.6067017614901802,150.2632111763515,0
Contig_119_70.089,8180.0,0.5996332518337408,175.47200488997555,0
Contig_120_62.8542,4494.0,0.6030262572318648,153.7565643079662,0
Contig_121_81.7997,1284.0,0.5311526479750779,187.86915887850466,0
Contig_122_68.6709,8067.0,0.6027023676707574,169.96739804140324,0
Contig_123_76.5918,3689.0,0.5716996476009759,185.63919761452968,0
Contig_124_66.6531,2760.0,0.616304347826087,156.42971014492753,0
Contig_125_74.3988,17885.0,0.6038020687727146,187.6133072407045,0
Contig_126_77.37,2206.0,0.5661831368993654,184.03853127833182,0
Contig_127_64.1898,9415.0,0.590015932023367,160.08050982474774,0
Contig_128_61.662,14367.0,0.5799401405999861,153.78979606041622,0
Contig_129_58.4084,1293.0,0.5924207269914926,140.37587006960558,0
Contig_130_44.261,3394.0,0.6272834413671184,109.7955215085445,0
Contig_131_71.6217,1456.0,0.5851648351648352,169.7087912087912,0
Contig_132_58.7186,2827.0,0.5956844711708525,142.71312345242308,0
Contig_133_65.1515,980.0,0.6295918367346939,148.73673469387754,0
Contig_134_61.1555,2166.0,0.5904893813481071,144.0780240073869,0
Contig_135_56.6076,9875.0,0.5832911392405064,142.43635443037974,0
Contig_136_59.4048,3033.0,0.6231454005934718,141.42334322453016,0
Contig_137_60.3489,11567.0,0.6026627474712545,152.59038644419468,0
Contig_138_64.7688,2485.0,0.6140845070422535,159.22414486921528,0
Contig_139_66.0334,18268.0,0.6112327567330852,166.7607291438581,0
Contig_140_58.9836,10276.0,0.5991630984818995,148.07648890618918,0
Contig_141_74.0039,12593.0,0.5809576748987533,184.86405145715875,0
Contig_142_78.9251,8773.0,0.6029864356548501,197.42630799042516,7
Contig_143_64.5302,10717.0,0.5720817392927126,161.32994308108613,0
Contig_144_552.823,1567.0,0.5309508615188258,1328.1429483088705,1
Contig_145_59.8554,12503.0,0.6004958809885628,150.36719187395025,0
Contig_146_71.4049,6514.0,0.592723365059871,180.89821922014124,0
Contig_147_61.4902,5857.0,0.5740140003414718,153.09749018268738,0
Contig_148_59.0603,1370.0,0.6102189781021898,140.90948905109488,0
Contig_149_56.9376,2111.0,0.5978209379441023,136.25817148270963,0
Contig_150_62.5155,1527.0,0.5834970530451866,149.87426326129665,0
Contig_151_75.5844,2393.0,0.5712494776431258,183.68491433347262,0
Contig_152_67.4975,3738.0,0.6086142322097379,163.776886035313,0
Contig_153_66.6062,15624.0,0.6052227342549923,167.34485407066052,0
Contig_154_75.7538,7126.0,0.5854616895874263,191.73870333988214,0
Contig_155_66.7672,5075.0,0.6025615763546798,166.7272906403941,0
Contig_156_65.7828,2042.0,0.5964740450538688,160.73212536728698,0
Contig_157_62.004,1070.0,0.5495327102803739,140.70093457943926,0
Contig_158_74.8611,2575.0,0.6050485436893204,176.33281553398058,0
Contig_159_75.5758,20033.0,0.6069485349173863,185.89562222333151,0
Contig_160_60.9285,11927.0,0.6025823761214052,151.84740504737152,0
Contig_161_54.9835,1412.0,0.546742209631728,131.7514164305949,0
Contig_162_65.5393,12031.0,0.583658881223506,164.8931094672097,0
Contig_163_57.4509,19323.0,0.6179164725974228,145.76732391450602,0
Contig_164_60.6191,1617.0,0.6338899196042053,136.552257266543,0
Contig_165_59.471,1195.0,0.6242677824267783,136.7121338912134,0
Contig_166_63.9361,5005.0,0.6303696303696303,159.1968031968032,0
Contig_167_61.6616,9350.0,0.6250267379679144,155.30021390374333,0
Contig_168_57.1004,31446.0,0.5679259683266552,145.31126375373657,0
Contig_169_57.9994,45474.0,0.5793420416061925,146.90304349738312,0
Contig_170_61.5542,2712.0,0.5678466076696165,156.96755162241888,0
Contig_171_59.2848,4223.0,0.6128344778593418,151.60999289604547,0
Contig_172_51.2534,1102.0,0.6188747731397459,112.5961887477314,0
Contig_173_61.5313,23855.0,0.5782016348773842,153.97618947809684,0
Contig_174_56.0133,3765.0,0.603718459495352,142.9277556440903,0
Contig_175_63.4921,6168.0,0.5843060959792478,154.44487678339817,1
Contig_176_54.9774,4277.0,0.6216974514846856,135.2609305588029,0
Contig_177_56.9648,1410.0,0.5929078014184397,134.43120567375885,0
Contig_178_66.3082,2399.0,0.6202584410170905,162.1988328470196,0
Contig_179_55.3349,10603.0,0.6116193530132982,139.30340469678393,0
Contig_180_64.3345,19131.0,0.6082797553708641,163.13109612670536,0
Contig_181_67.6894,13796.0,0.6017686285879965,170.83922876196,0
Contig_182_60.5644,3602.0,0.600777345918934,148.0186007773459,0
Contig_183_57.3896,4326.0,0.6047156726768377,141.91100323624596,0
Contig_184_68.7641,2861.0,0.6095770709542118,169.98462076197134,0
Contig_185_56.7472,2109.0,0.6273115220483642,140.92223802750118,0
Contig_186_72.364,10746.0,0.5818909361622929,180.13902847571188,0
Contig_187_45.5202,397.0,0.6599496221662469,82.98992443324937,0
Contig_188_45.0034,3873.0,0.6222566485928221,107.29202168861347,0
Contig_189_68.3517,6500.0,0.6007692307692307,169.07692307692307,0
Contig_190_74.8418,12090.0,0.5926385442514475,187.6937965260546,0
Contig_191_60.0843,4831.0,0.598840819706065,149.80749327261435,0
Contig_192_70.8407,2028.0,0.5922090729783037,169.7095660749507,0
Contig_193_85.8508,914.0,0.6181619256017505,132.11925601750548,0
Contig_194_66.5504,17528.0,0.5909402099497946,168.54552715654953,0
Contig_195_66.4083,3603.0,0.6083819039689148,161.25673050235915,0
Contig_196_62.7099,3099.0,0.601161665053243,154.63052597612133,0
Contig_197_65.2449,3228.0,0.5672242874845105,160.03159851301115,0
Contig_198_66.7442,4653.0,0.5905867182462927,165.68214055448098,0
Contig_199_49.6391,10674.0,0.627412403972269,127.12731871838112,0
Contig_200_71.6125,1103.0,0.5947416137805984,158.50679963735269,0
Contig_201_60.0192,17997.0,0.5889870533977886,151.5996554981386,0
Contig_202_58.3742,7107.0,0.5866047558744899,146.3450119600394,0
Contig_203_72.4275,462.0,0.551948051948052,144.17532467532467,0
Contig_204_62.3788,4112.0,0.5892509727626459,154.6147859922179,0
Contig_205_56.3011,13314.0,0.5817936007210455,143.18394171548746,0
Contig_206_67.4466,99316.0,0.5678541221958194,170.13282854726327,0
Contig_207_74.2074,15176.0,0.5974565102793885,186.71784396415393,0
Contig_208_69.796,5998.0,0.6197065688562854,171.19106368789596,0
Contig_209_57.0263,2511.0,0.6045400238948626,142.05655117483076,0
Contig_210_45.6902,4008.0,0.6177644710578842,111.61377245508982,0
Contig_211_79.6605,53882.0,0.5817341598307413,201.67393563713298,0
Contig_212_59.7505,5586.0,0.5995345506623702,147.47780164697457,0
Contig_213_69.9639,20850.0,0.5851798561151079,178.20230215827337,3
Contig_214_70.4451,15329.0,0.5992563115663122,174.853480331398,0
Contig_215_70.8711,4833.0,0.595696254914132,173.8297123939582,0
Contig_216_66.3696,6224.0,0.6097365038560412,163.53390102827763,0
Contig_217_67.2781,7088.0,0.5984762979683973,165.8882618510158,0
Contig_218_57.4324,5879.0,0.5963599251573397,142.53495492430685,0
Contig_219_69.1425,10968.0,0.5945477753464624,173.18599562363238,0
Contig_220_53.0487,692.0,0.5809248554913294,110.5,0
Contig_221_57.9419,29559.0,0.5878750972631009,146.99840995974154,0
Contig_222_51.1124,1846.0,0.6072589382448538,127.54333694474539,0
Contig_223_54.4706,2679.0,0.5949981336319522,129.25494587532663,0
Contig_224_68.5506,679.0,0.5758468335787923,144.1060382916053,0
Contig_225_70.2455,6341.0,0.5893392209430689,173.19823371707932,0
Contig_226_60.856,833.0,0.5426170468187275,130.8655462184874,0
Contig_227_59.3324,2254.0,0.5811889973380656,143.17169476486248,0
Contig_228_58.5358,2310.0,0.6272727272727273,140.72424242424242,0
Contig_229_72.4011,8773.0,0.6147270033055967,181.07739655761998,0
Contig_230_63.3524,3949.0,0.6069891111673842,155.6421878956698,0
Contig_231_61.9688,2380.0,0.6042016806722689,152.88319327731094,0
Contig_232_57.3207,1183.0,0.6136939983093829,131.8639053254438,0
Contig_233_64.4223,1343.0,0.6195085629188384,146.5107967237528,0
Contig_234_67.7189,12458.0,0.6011398298282228,169.79812168887463,0
Contig_235_70.2228,16453.0,0.6060292955691972,177.5899228104297,0
Contig_236_75.3304,4671.0,0.5964461571397988,186.10062085206593,0
Contig_237_68.5138,2748.0,0.6109898107714702,163.22634643377,0
Contig_238_61.8944,1468.0,0.5653950953678474,148.7683923705722,0
Contig_239_57.2393,4919.0,0.6224842447651961,142.94633055499085,0
Contig_240_62.2568,3071.0,0.6167372191468578,140.03679583197655,0
Contig_241_76.5086,7735.0,0.5821590174531351,190.36250808015515,0
Contig_242_74.0618,3573.0,0.6098516652672824,182.8441085922194,0
Contig_243_59.8087,6370.0,0.610204081632653,149.93281004709576,0
Contig_244_65.5189,8025.0,0.607601246105919,165.01333333333332,0
Contig_245_65.4667,948.0,0.5453586497890295,144.04008438818565,0
Contig_246_58.1717,23869.0,0.6077338807658469,147.32435376429677,0
Contig_247_63.7438,4720.0,0.5963983050847458,159.02966101694915,0
Contig_248_58.7359,85964.0,0.5957028523568005,148.7726373830906,0
Contig_249_468.386,3417.0,0.5095112671934445,1183.5475563359673,13
Contig_250_66.6068,60126.0,0.6022353058576988,168.0176296444134,0
Contig_251_66.609,3856.0,0.5990663900414938,164.39834024896265,0
Contig_252_66.4554,3906.0,0.6292882744495648,160.5483870967742,0
Contig_253_65.1293,2898.0,0.6190476190476191,160.86059351276742,0
Contig_254_65.6008,6386.0,0.61024115252114,164.849671155653,0
Contig_255_63.7021,6010.0,0.5871880199667221,160.50249584026622,0
Contig_256_61.125,2987.0,0.5949112822229662,151.17843990626045,0
Contig_257_67.8837,5130.0,0.6015594541910332,172.564522417154,0
Contig_258_64.7552,5350.0,0.5897196261682243,161.51308411214953,0
Contig_259_72.5189,6436.0,0.6076755748912368,180.08436917339964,0
Contig_260_69.6377,2969.0,0.6076119905692152,170.97642303805995,0
Contig_261_73.6857,13915.0,0.5940352137980597,184.37765001796623,0
Contig_262_60.8588,6989.0,0.5983688653598512,150.5766204034912,0
Contig_263_68.3539,14279.0,0.560193290846698,171.285033965964,0
Contig_264_52.1453,2278.0,0.5851624231782265,124.32133450395084,0
Contig_265_73.7142,8130.0,0.6024600246002461,184.1328413284133,0
Contig_266_65.4842,3106.0,0.6017385705086928,159.30650354153252,0
Contig_267_53.3938,9079.0,0.6137239784117193,134.90020927414915,0
Contig_268_57.3245,10228.0,0.5987485334376222,143.60050840829098,0
Contig_269_63.7044,2512.0,0.6130573248407644,152.6751592356688,0
Contig_270_75.3838,3067.0,0.6227583958265406,182.74046299315293,0
Contig_271_69.9739,7484.0,0.607830037413148,174.21378941742384,0
Contig_272_76.301,18643.0,0.5867617872659979,190.29453414150083,0
Contig_273_74.1674,2006.0,0.6121635094715853,169.7273180458624,0
Contig_274_62.3952,23107.0,0.6133206387674731,156.01744060241487,0
Contig_275_67.0097,12139.0,0.5809374742565285,166.4066232803361,0
Contig_276_68.0838,2689.0,0.5909259947936035,167.78170323540348,0
Contig_277_65.7825,5267.0,0.5957850768938675,160.1568255173723,0
Contig_278_77.062,8710.0,0.5814006888633755,191.75143513203216,0
Contig_279_68.2369,7462.0,0.60613776467435,171.2318413294023,0
Contig_280_53.6686,1597.0,0.6023794614902943,126.78021289918597,0
Contig_281_75.1368,8195.0,0.5886516168395363,189.0345332519829,0
Contig_282_67.4738,859.0,0.5913853317811408,152.9604190919674,0
Contig_283_58.1212,11071.0,0.6080751512961792,146.215247041821,0
Contig_284_49.0776,798.0,0.6040100250626567,108.45488721804512,0
Contig_285_56.3907,4496.0,0.6056494661921709,144.8576512455516,3
Contig_286_49.9025,3409.0,0.6215899090642417,122.56761513640363,0
Contig_287_56.3996,2436.0,0.6005747126436781,140.99507389162562,0
Contig_288_57.5325,8512.0,0.6246475563909775,145.34339755639098,0
Contig_289_67.8401,4247.0,0.5888862726630563,164.26065457970333,0
Contig_290_66.6228,17113.0,0.5925904283293403,169.89756325600422,0
Contig_291_67.852,5298.0,0.6126840317100792,166.68478671196678,0
Contig_292_54.1742,541.0,0.589648798521257,110.55822550831793,0
Contig_293_64.962,2864.0,0.6092877094972067,155.5115223463687,0
Contig_294_69.3157,5340.0,0.5853932584269663,168.95224719101122,0
Contig_295_72.2485,7089.0,0.5861193398222598,179.69840598109747,0
Contig_296_67.2216,2617.0,0.6136797860145204,160.97592663354988,0
Contig_297_69.7497,9414.0,0.5940089228808159,175.1001699596346,0
Contig_298_63.289,25044.0,0.5879252515572593,158.86899057658522,0
Contig_299_67.0979,13425.0,0.5775046554934823,167.15150837988827,0
