Scaffold	Length	GC	Depth	AltAllels
Contig_1_294.355_Circ 	 235425.0 	 0.3658829775937135 	 294.355 	 0
Contig_2_2485.95_Circ 	 6824.0 	 0.35990621336459555 	 2485.95 	 0
Contig_3_1334.73_Circ 	 7589.0 	 0.35011200421662936 	 1334.73 	 0
Contig_4_272.245 	 14764.0 	 0.39874017881332974 	 272.245 	 0
Contig_5_460.396 	 2406.0 	 0.3025768911055694 	 460.396 	 0
Contig_6_927.717 	 1523.0 	 0.3309258043335522 	 927.717 	 3
Contig_7_1007.02 	 1501.0 	 0.3451032644903398 	 1007.02 	 0
Contig_8_161.087 	 3691.0 	 0.34516391221891085 	 161.087 	 0
Contig_9_272.3 	 65053.0 	 0.3679461362273838 	 272.3 	 0
Contig_10_287.409 	 48269.0 	 0.3600861836789658 	 287.409 	 0
Contig_11_453.024 	 7088.0 	 0.307420993227991 	 453.024 	 0
Contig_12_3001.75 	 2728.0 	 0.5197947214076246 	 3001.75 	 2
Contig_13_190.343 	 158426.0 	 0.35679749536061 	 190.343 	 0
Contig_14_256.278 	 2479.0 	 0.3481242436466317 	 256.278 	 0
Contig_15_452.055 	 474.0 	 0.3628691983122363 	 452.055 	 0
Contig_16_279.67 	 21329.0 	 0.3730601528435463 	 279.67 	 0
Contig_17_289.282 	 59319.0 	 0.33667121832802305 	 289.282 	 0
Contig_18_290.782 	 14668.0 	 0.3674665939460049 	 290.782 	 0
Contig_19_272.204 	 40170.0 	 0.3435399551904406 	 272.204 	 0
Contig_20_232.627 	 52189.0 	 0.3607848397171818 	 232.627 	 0
Contig_21_499.943 	 3587.0 	 0.31809311402286033 	 499.943 	 0
Contig_22_231.748 	 166562.0 	 0.3621594361258871 	 231.748 	 0
Contig_23_260.439 	 42867.0 	 0.35906408192782324 	 260.439 	 0
Contig_24_242.002 	 158425.0 	 0.35744358529272524 	 242.002 	 0
Contig_25_258.685 	 2520.0 	 0.3246031746031746 	 258.685 	 0
Contig_26_234.576 	 62464.0 	 0.32985399590163933 	 234.576 	 0
Contig_27_246.553 	 322880.0 	 0.36267653617443013 	 246.553 	 0
Contig_28_486.508 	 16762.0 	 0.33098675575706954 	 486.508 	 0
Contig_29_461.354 	 18946.0 	 0.2924100073894226 	 461.354 	 0
Contig_30_493.39 	 7425.0 	 0.3315824915824916 	 493.39 	 0
Contig_31_246.133 	 23331.0 	 0.36183618361836184 	 246.133 	 0
Contig_32_492.962 	 19392.0 	 0.34235767326732675 	 492.962 	 0
Contig_33_258.458 	 33167.0 	 0.3699761811439081 	 258.458 	 0
Contig_34_254.955 	 47683.0 	 0.3609672210221672 	 254.955 	 0
Contig_35_289.563 	 58353.0 	 0.38841190684283583 	 289.563 	 0
Contig_36_493.709 	 3460.0 	 0.3378612716763006 	 493.709 	 0
Contig_37_624.874 	 6377.0 	 0.33887407872040143 	 624.874 	 3
Contig_38_453.511 	 634.0 	 0.4968454258675079 	 453.511 	 0
Contig_39_275.986 	 2293.0 	 0.32882686436982117 	 275.986 	 0
Contig_40_485.252 	 6007.0 	 0.29648743133011485 	 485.252 	 0
Contig_41_279.381 	 170271.0 	 0.35006548384633907 	 279.381 	 0
Contig_42_225.02 	 107227.0 	 0.36091656019472707 	 225.02 	 0
Contig_43_156.951 	 968665.0 	 0.3391709208033737 	 156.951 	 0
Contig_44_206.956 	 256754.0 	 0.3518620936772163 	 206.956 	 0
Contig_45_191.844 	 239307.0 	 0.3436046584512781 	 191.844 	 0
Contig_46_438.979 	 407.0 	 0.41277641277641275 	 438.979 	 0
Contig_47_147.741 	 122175.0 	 0.3198281154082259 	 147.741 	 0
Contig_48_205.895 	 500537.0 	 0.3563692594153879 	 205.895 	 0
Contig_49_225.559 	 226884.0 	 0.3580816628761834 	 225.559 	 0
Contig_50_228.385 	 42963.0 	 0.3206479994413798 	 228.385 	 0
Contig_51_253.727 	 205486.0 	 0.35160059566101826 	 253.727 	 0
Contig_52_273.722 	 2244.0 	 0.321301247771836 	 273.722 	 0
Contig_53_1083.25 	 1589.0 	 0.35494021397105097 	 1083.25 	 0
Contig_54_479.508 	 9670.0 	 0.31013443640124094 	 479.508 	 0
Contig_55_453.016 	 259.0 	 0.4594594594594595 	 453.016 	 0
Contig_56_501.631 	 504.0 	 0.35912698412698413 	 501.631 	 0
Contig_57_265.718 	 5447.0 	 0.3310078942537176 	 265.718 	 0
Contig_58_518.861 	 7573.0 	 0.3328931731150139 	 518.861 	 0
Contig_59_419.882 	 406.0 	 0.23645320197044334 	 419.882 	 0
Contig_60_267.89 	 250037.0 	 0.3657338713870347 	 267.89 	 0
Contig_61_214.549 	 102006.0 	 0.3486951747936396 	 214.549 	 0
Contig_62_151.069 	 44671.0 	 0.31344720288330236 	 151.069 	 0
Contig_63_159.863 	 266.0 	 0.34210526315789475 	 159.863 	 0
Contig_64_3005.16 	 1321.0 	 0.5336866010598031 	 3005.16 	 1
Contig_65_154.143 	 23585.0 	 0.3357218571125716 	 154.143 	 0
Contig_66_2119.05 	 1128.0 	 0.3679078014184397 	 2119.05 	 0
Contig_67_181.014 	 184071.0 	 0.34709432773223375 	 181.014 	 0
Contig_68_474.065 	 2815.0 	 0.2980461811722913 	 474.065 	 0
Contig_69_170.031 	 299830.0 	 0.3404495880999233 	 170.031 	 0
Contig_70_1246.19 	 349456.0 	 0.3335212444485143 	 1246.19 	 0
Contig_71_276.821 	 64768.0 	 0.35486660079051385 	 276.821 	 0
Contig_72_236.132 	 53697.0 	 0.36791627092761237 	 236.132 	 0
Contig_73_262.134 	 148177.0 	 0.35022979274786237 	 262.134 	 0
