Scaffold	Length	GC	Depth	AltAllels
Contig_1_684.828_Circ 	 9582.0 	 0.4357127948236276 	 684.828 	 0
Contig_2_2109.12 	 1184.0 	 0.4864864864864865 	 2109.12 	 0
Contig_3_213.851 	 26204.0 	 0.5873149137536254 	 213.851 	 0
Contig_4_1036.94 	 1067.0 	 0.5445173383317713 	 1036.94 	 0
Contig_5_610.422 	 2187.0 	 0.4458161865569273 	 610.422 	 0
Contig_6_205.079 	 612432.0 	 0.5553236930793949 	 205.079 	 1
Contig_7_224.836 	 211585.0 	 0.5651440319493348 	 224.836 	 0
Contig_8_222.536 	 5296.0 	 0.4814954682779456 	 222.536 	 0
Contig_9_218.985 	 25832.0 	 0.5124264478166615 	 218.985 	 0
Contig_10_210.498 	 606450.0 	 0.5513067853903867 	 210.498 	 0
Contig_11_216.638 	 55823.0 	 0.5419809039284883 	 216.638 	 3
Contig_12_192.968 	 120508.0 	 0.5414495303216385 	 192.968 	 0
Contig_13_382.235 	 1715.0 	 0.6355685131195336 	 382.235 	 9
Contig_14_225.327 	 318819.0 	 0.560841731515374 	 225.327 	 0
Contig_15_196.009 	 185559.0 	 0.5508760017029624 	 196.009 	 7
Contig_16_215.172 	 27397.0 	 0.519290433259116 	 215.172 	 0
Contig_17_384.643 	 949.0 	 0.5173867228661749 	 384.643 	 2
Contig_18_208.511 	 17165.0 	 0.45837459947567727 	 208.511 	 0
Contig_19_217.807 	 315889.0 	 0.5588450373390653 	 217.807 	 0
Contig_20_1310.22 	 1422.0 	 0.5414908579465542 	 1310.22 	 6
Contig_21_222.192 	 307717.0 	 0.5612234618171892 	 222.192 	 0
Contig_22_260.529 	 5331.0 	 0.46726692928156066 	 260.529 	 0
Contig_23_1300.96 	 2919.0 	 0.527235354573484 	 1300.96 	 4
Contig_24_229.619 	 31146.0 	 0.5349643613947216 	 229.619 	 0
Contig_25_423.402 	 5920.0 	 0.5277027027027027 	 423.402 	 0
Contig_26_221.999 	 100711.0 	 0.5641687601155783 	 221.999 	 0
Contig_27_212.762 	 73017.0 	 0.5718394346522043 	 212.762 	 0
Contig_28_219.2 	 24614.0 	 0.511822540017876 	 219.2 	 0
Contig_29_220.197 	 528134.0 	 0.5539654708842832 	 220.197 	 1
Contig_30_217.118 	 241525.0 	 0.5493799813683884 	 217.118 	 0
Contig_31_191.217 	 181149.0 	 0.5566688195905029 	 191.217 	 0
Contig_32_223.883 	 96497.0 	 0.5455195498305647 	 223.883 	 0
Contig_33_310.911 	 91121.0 	 0.5074022453660517 	 310.911 	 0
Contig_34_1380.79 	 1177.0 	 0.5556499575191164 	 1380.79 	 0
Contig_35_215.048 	 60538.0 	 0.4909973900690475 	 215.048 	 0
Contig_36_200.145 	 324837.0 	 0.546723433599005 	 200.145 	 0
Contig_37_412.993 	 1230.0 	 0.5178861788617887 	 412.993 	 0
Contig_38_740.691 	 5614.0 	 0.6350195938724617 	 740.691 	 0
Contig_39_488.899 	 443.0 	 0.5507900677200903 	 488.899 	 0
Contig_40_226.536 	 122982.0 	 0.5533655331674554 	 226.536 	 0
Contig_41_215.563 	 229460.0 	 0.5586245968796304 	 215.563 	 0
Contig_42_193.592 	 440421.0 	 0.5558545119329006 	 193.592 	 0
Contig_43_413.954 	 27515.0 	 0.4843539887334181 	 413.954 	 0
